MD	GR	PHIE	PHI_ALT	DTCO	RHOB	DTS	WELL
5782.405	6.6523623466	0.0783875734	-0.007793183	63.181884766	2.5224335194	109.99469757	Well_11
5782.605	5.9594488144	0.0781914741	0.0003810274	62.985748291	2.5403008461	110.82369995	Well_11
5782.805	4.1468501091	0.0860906839	-0.001396587	62.493946075	2.5423364639	111.05970001	Well_11
5783.005	4.8685040474	0.0977412462	-0.008473162	61.610706329	2.5385351181	111.51460266	Well_11
5783.205	6.9616799355	0.1069493145	-0.012670082	62.156291962	2.5244324207	112.01290131	Well_11
5783.405	5.3652234077	0.1168416068	-0.015749834	62.097484589	2.5191707611	112.00160217	Well_11
5783.605	6.2838582993	0.1286717504	-0.020792589	61.00579071	2.5215835571	113.77709961	Well_11
5783.805	7.2024936676	0.1386395842	-0.025426108	60.799411774	2.5149736404	114.32740021	Well_11
5784.005	8.6177167892	0.1389306486	-0.029688621	61.412998199	2.4999916553	115.08070374	Well_11
5784.205	11.680708885	0.1282794029	-0.025674837	63.511634827	2.4844472408	118.9095993	Well_11
5784.405	8.9248027802	0.1231114864	-0.018351924	64.491020203	2.4876565933	119.47720337	Well_11
5784.605	5.0082678795	0.1069995165	-0.007881182	63.713611603	2.5163733959	119.71800232	Well_11
5784.805	4.388188839	0.0972400606	-0.001029012	60.883457184	2.5608849525	114.07769775	Well_11
5785.005	7.2368764877	0.0961155891	-0.000664288	59.516635895	2.576728344	113.19719696	Well_11
5785.205	5.7832021713	0.0858030617	0.0002056308	59.494926453	2.5786390305	112.48200226	Well_11
5785.405	4.1834645271	0.0681761131	0.0182405431	60.004619598	2.6076192856	111.45159912	Well_11
5785.605	4.457742691	0.0553110167	0.0201729815	57.530982971	2.6387350559	107.88569641	Well_11
5785.805	5.1476378441	0.0526304804	0.011070421	55.443878174	2.6443812847	102.27420044	Well_11
5786.005	4.9767718315	0.0498111732	0.0127006443	55.395606995	2.6480462551	99.902198792	Well_11
5786.205	5.7261157036	0.0406954922	0.0149947815	54.81463623	2.6588873863	98.623497009	Well_11
5786.405	6.0999999046	0.0372504629	0.0110712694	53.807296753	2.6625146866	98.627601624	Well_11
5786.605	4.6999998093	0.0496887416	0.0043504364	53.032043457	2.6581997871	98.425201416	Well_11
5786.805	4.6999998093	0.0762726963	0.0067448225	55.703521729	2.6331994534	101.22180176	Well_11
5787.005	3.9847769737	0.1020911187	0.0023837108	58.580188751	2.5929553509	105.75270081	Well_11
5787.205	3.9055118561	0.1205083206	-0.013792817	59.593761444	2.5506670475	109.28309631	Well_11
5787.405	4.3039369583	0.1409817338	-0.025141703	60.956707001	2.5137770176	114.51589966	Well_11
5787.605	5.1565618515	0.1571574956	-0.032295566	62.14535141	2.486872673	116.08509827	Well_11
5787.805	6.075196743	0.1667359769	-0.032349661	63.673934937	2.4698336124	117.44190216	Well_11
5788.005	4.7015748024	0.163352564	-0.037149791	64.836975098	2.4477319717	121.07569885	Well_11
5788.205	4.9909448624	0.1562535614	-0.031746529	65.004432678	2.456250906	121.96130371	Well_11
5788.405	4.7476377487	0.1484198868	-0.022572605	63.767879486	2.4875645638	120.53549957	Well_11
5788.605	3.3363518715	0.1407532543	-0.019675231	62.98122406	2.5018429756	119.17739868	Well_11
5788.805	2.9998688698	0.1315044761	-0.014815771	62.832996368	2.5128154755	118.38600159	Well_11
5789.005	2.6421260834	0.1221598759	-0.008763896	62.416416168	2.5290503502	119.21929932	Well_11
5789.205	2.5150918961	0.1151776165	-0.011788717	62.330329895	2.5241963863	118.82099915	Well_11
5789.405	2.6463253498	0.1129683554	-0.022525707	61.870140076	2.5086798668	118.95020294	Well_11
5789.605	2.7000000477	0.1121298224	-0.026640097	61.432025909	2.5056340694	118.67739868	Well_11
5789.805	5.481364727	0.1100538	-0.025688339	61.241664886	2.5095705986	118.20290375	Well_11
5790.005	8.6801834106	0.1086163297	-0.019516693	61.287250519	2.5209150314	118.13819885	Well_11
5790.205	6.9622049332	0.1067727506	-0.013771879	61.203418732	2.5328738689	117.53309631	Well_11
5790.405	4.6625981331	0.1047877446	-0.013390166	61.141029358	2.5342979431	118.09400177	Well_11
5790.605	2.6940946579	0.1080724373	-0.014848024	61.181785583	2.5310473442	116.91699982	Well_11
5790.805	1.7000000477	0.1131989732	-0.019026965	61.334968567	2.5213265419	117.82569885	Well_11
5791.005	5.0667977333	0.1091231778	-0.021723164	61.626491547	2.5129201412	117.30680084	Well_11
5791.205	10.851443291	0.0957225338	-0.01321268	62.406082153	2.5206232071	115.84140015	Well_11
5791.405	10.16259861	0.0873048976	-0.014359174	61.364536285	2.5299611092	114.91629791	Well_11
5791.605	7.7334647179	0.0928101465	-0.025362682	59.465454102	2.5298745632	110.63140106	Well_11
5791.805	7.4872708321	0.1056815013	-0.037979238	58.851219177	2.5124559402	109.54840088	Well_11
5792.005	5.3570866585	0.107803762	-0.028606353	60.620544434	2.5108492374	113.0039978	Well_11
5792.205	5.750787735	0.1067044437	-0.013825417	62.093528748	2.5229094028	116.98899841	Well_11
5792.405	5.6996064186	0.1089354455	-0.014600823	61.687084198	2.5259237289	118.27400208	Well_11
5792.605	4.4594488144	0.1124579012	-0.023754871	61.013469696	2.5158109665	116.42569733	Well_11
5792.805	6.0864825249	0.1079318672	-0.02586263	60.853942871	2.5135314465	115.45839691	Well_11
5793.005	6.4185037613	0.1021870077	-0.020613099	60.738868713	2.524885416	114.87609863	Well_11
5793.205	5.1098423004	0.0998882353	-0.022946252	59.592288971	2.5331089497	111.40180206	Well_11
5793.405	8.4099731445	0.1013395637	-0.025643241	58.859008789	2.5360546112	109.59570313	Well_11
5793.605	7.266535759	0.1015921459	-0.028948447	58.781284332	2.5305697918	110.0605011	Well_11
5793.805	7.4397640228	0.0991392955	-0.028739642	59.068645477	2.5277869701	111.08180237	Well_11
5794.005	11.346981049	0.0982044265	-0.024065541	59.066539764	2.5367846489	111.66649628	Well_11
5794.205	8.8220472336	0.1027803943	-0.020291533	59.136909485	2.5432510376	112.23539734	Well_11
5794.405	8.6381893158	0.1054439172	-0.017182743	59.280124664	2.5476331711	112.00189972	Well_11
5794.605	6.4072179794	0.1077890322	-0.017027589	59.121067047	2.549693346	111.8506012	Well_11
5794.805	5.6103672981	0.1073402464	-0.017945344	58.837207794	2.5510761738	111.26069641	Well_11
5795.005	8.4295272827	0.0979228392	-0.019086502	59.127052307	2.5456738472	111.50240326	Well_11
5795.205	9.8730974197	0.0913191661	-0.022832293	59.141136169	2.538326025	110.68930054	Well_11
5795.405	18.649999619	0.0876595825	-0.028830508	58.609828949	2.5326957703	110.47239685	Well_11
5795.605	7.4437007904	0.0909306556	-0.032331645	58.377361298	2.5285491943	108.70850372	Well_11
5795.805	7.104593277	0.1075375527	-0.031878252	58.921447754	2.5233917236	109.25779724	Well_11
5796.005	6.6311020851	0.1231806576	-0.023359418	60.452213287	2.5227885246	111.5535965	Well_11
5796.205	7.0165352821	0.1284618676	-0.018080687	61.459953308	2.5217587948	115.87359619	Well_11
5796.405	7.3185038567	0.1193577424	-0.01704517	61.31854248	2.5253136158	116.24909973	Well_11
5796.605	7.6414694786	0.0988240317	-0.018624166	60.421298981	2.5322225094	114.30210114	Well_11
5796.805	5.3606300354	0.0893858522	-0.024722246	58.882007599	2.5375680923	109.52149963	Well_11
5797.005	4.2964568138	0.0935655758	-0.033636056	57.258750916	2.5384378433	105.03350067	Well_11
5797.205	14.476640701	0.1017106622	-0.034007639	57.726341248	2.5325438976	106.48639679	Well_11
5797.405	9.150393486	0.1011486053	-0.02724109	59.400936127	2.5269827843	109.60759735	Well_11
5797.605	3.3461942673	0.1022811681	-0.018827526	60.714237213	2.5285866261	112.87979889	Well_11
5797.805	3.0255906582	0.1123773903	-0.015685726	60.474727631	2.5372724533	115.76309967	Well_11
5798.005	2.7212598324	0.1192556992	-0.021641815	60.422782898	2.5264122486	115.21630096	Well_11
5798.205	7.6879267693	0.1095785424	-0.029617896	60.631206512	2.5087890625	116.19999695	Well_11
5798.405	5.0632543564	0.1033349484	-0.015499013	61.293792725	2.5285565853	118.20649719	Well_11
5798.605	5.1799211502	0.1071191579	-0.004972253	61.046897888	2.5515031815	118.188797	Well_11
5798.805	4.2569556236	0.1178264767	-0.01257552	60.982414246	2.5376193523	116.3884964	Well_11
5799.005	4.9027557373	0.115969494	-0.022976484	62.218307495	2.5039570332	117.53440094	Well_11
5799.205	8.2354326248	0.1078553125	-0.023964398	63.160102844	2.4916260242	119.05889893	Well_11
5799.405	5.9879264832	0.102397792	-0.019293461	62.53055954	2.5075688362	122.16349792	Well_11
5799.605	5.4847764969	0.1050379425	-0.017412947	60.652675629	2.5319845676	116.8239975	Well_11
5799.805	4.3744096756	0.1075938269	-0.02038772	59.319908142	2.54103899	114.54519653	Well_11
5800.005	6.4051179886	0.115894042	-0.023567423	59.174350739	2.5365464687	113.51909637	Well_11
5800.205	7.161154747	0.1259778589	-0.028880727	60.391681671	2.5128581524	117.04399872	Well_11
5800.405	5.9181103706	0.1326651722	-0.021260729	62.352928162	2.505759716	118.21289825	Well_11
5800.605	6.0356955528	0.1304320097	-0.00966108	63.47076416	2.5156464577	117.1414032	Well_11
5800.805	3.7332019806	0.1246706471	-0.009495303	63.226112366	2.5186753273	119.08940125	Well_11
5801.005	4.8523621559	0.1202877238	-0.018863015	62.094493866	2.5132265091	117.55339813	Well_11
5801.205	6.5583987236	0.1166068837	-0.021547789	60.886585236	2.5214543343	116.32849884	Well_11
5801.405	3.5678477287	0.1149964482	-0.020323226	60.547863007	2.5275580883	114.80750275	Well_11
5801.605	6.7925200462	0.113054499	-0.019971184	61.437385559	2.518378973	114.85739899	Well_11
5801.805	7.6859579086	0.107912302	-0.020895327	62.468585968	2.505179882	114.96600342	Well_11
5802.005	6.875328064	0.1017031446	-0.021861522	61.969295502	2.508856535	116.10079956	Well_11
5802.205	4.7755904198	0.1002449393	-0.023565123	60.761051178	2.51897192	114.20639801	Well_11
5802.405	6.0422568321	0.1051022485	-0.024000963	60.008300781	2.5264747143	112.53649902	Well_11
5802.605	12.841338158	0.1102083623	-0.02156266	59.976852417	2.531504631	112.34190369	Well_11
5802.805	30.338582993	0.1110252365	-0.018977555	60.614242554	2.5294065475	112.45310211	Well_11
5803.005	47.674541473	0.1078611314	-0.020958489	60.761062622	2.523976326	114.21360016	Well_11
5803.205	64.249076843	0.1008160859	-0.023548726	60.073673248	2.5266187191	112.6339035	Well_11
5803.405	68.024803162	0.0963982493	-0.020916659	59.043365479	2.543087244	111.30239868	Well_11
5803.605	69.794754028	0.0944393873	-0.010932556	59.882686615	2.5529577732	111.44029999	Well_11
5803.805	71.536872864	0.094222717	-0.008572778	60.992462158	2.5451931953	111.7036972	Well_11
5804.005	66.415748596	0.089285031	-0.012719455	60.361133575	2.5442261696	113.0298996	Well_11
5804.205	54.994621277	0.086504668	-0.008111604	58.993904114	2.5682208538	112.85469818	Well_11
5804.405	57.399211884	0.0881507769	-0.002764537	58.948165894	2.5789940357	113.26360321	Well_11
5804.605	63.835826874	0.0938236415	0.0017876228	59.788108826	2.5784282684	111.24819946	Well_11
5804.805	56.82913208	0.100328818	0.0072443346	60.755504608	2.5781874657	112.96880341	Well_11
5805.005	54.612731934	0.1072771475	0.004641708	61.979923248	2.5596249104	113.12799835	Well_11
5805.205	55.020866394	0.1157896668	-0.010168083	62.410224915	2.5264229774	114.60980225	Well_11
5805.405	53.269817352	0.1198078394	-0.018044772	62.601055145	2.5091853142	116.82640076	Well_11
5805.605	45.637794495	0.1169605628	-0.019791149	62.894168854	2.5025849342	117.60150146	Well_11
5805.805	33.909053802	0.1114323959	-0.020877415	62.930202484	2.5001001358	117.38200378	Well_11
5806.005	23.580314636	0.1091421843	-0.025266763	61.447776794	2.5080964565	115.23300171	Well_11
5806.205	19.709318161	0.1113649085	-0.023289632	60.872600555	2.5182650089	113.47540283	Well_11
5806.405	8.3728342056	0.1183334216	-0.018038716	60.945423126	2.5275399685	113.23739624	Well_11
5806.605	6.0999999046	0.1200854257	-0.01641389	61.247627258	2.5273113251	115.84329987	Well_11
5806.805	3.935958147	0.116267316	-0.017304571	61.995838165	2.5173118114	115.86820221	Well_11
5807.005	4.5976376534	0.110860683	-0.021968372	62.133552551	2.506831646	116.05149841	Well_11
5807.205	6.9778213501	0.105171673	-0.027255565	61.567893982	2.5029470921	113.63040161	Well_11
5807.405	23.351049423	0.0943050981	-0.030292338	60.889186859	2.5046360493	111.57569885	Well_11
5807.605	23.216535568	0.0831253678	-0.036994282	59.644767761	2.5055551529	110.07009888	Well_11
5807.805	16.110105515	0.0754879862	-0.033725269	59.010913849	2.5188541412	109.15450287	Well_11
5808.005	24.309318542	0.0739055797	-0.017826969	58.809856415	2.5516064167	108.83989716	Well_11
5808.205	56.724014282	0.0745538771	-0.004168529	58.925170898	2.5765531063	109.34909821	Well_11
5808.405	65.18661499	0.0748271644	-0.001435417	59.326251984	2.5773570538	109.72589874	Well_11
5808.605	63.511680603	0.0755739734	-0.009037809	58.890609741	2.5675868988	109.40769958	Well_11
5808.805	62.387008667	0.076178059	-0.00469381	57.729705811	2.5887892246	107.47889709	Well_11
5809.005	70.647506714	0.0732903108	0.0138586881	56.959159851	2.6329469681	105.78949738	Well_11
5809.205	78.783988953	0.0628639311	0.0193696804	56.3478508	2.6503007412	103.24710083	Well_11
5809.405	79.951972961	0.0516905449	0.013413622	55.365550995	2.6497480869	99.295196533	Well_11
5809.605	74.808135986	0.0421061143	0.0151510853	55.745193481	2.6488778591	96.22190094	Well_11
5809.805	64.160499573	0.025968425	0.0298844185	57.501121521	2.6577119827	100.05879974	Well_11
5810.005	69.001968384	0.0190763995	0.0448816046	60.049800873	2.6582694054	104.73729706	Well_11
5810.205	82.161941528	0.0229635183	0.050983645	61.51128006	2.6537935734	106.2173996	Well_11
5810.405	84.141998291	0.0280326623	0.0458210297	60.981594086	2.6497497559	105.46820068	Well_11
5810.605	75.218109131	0.028953921	0.0419957228	60.953727722	2.6427140236	105.27649689	Well_11
5810.805	43.330970764	0.0324212909	0.0425383076	60.531051636	2.6484386921	104.1427002	Well_11
5811.005	19.158660889	0.0365788452	0.0349103063	59.559867859	2.6445527077	102.9957962	Well_11
5811.205	17.012990952	0.0301426053	0.0327694789	62.219615936	2.6109747887	104.62889862	Well_11
5811.405	10.762991905	0.0187265966	0.0510927811	68.542930603	2.5760991573	110.90249634	Well_11
5811.605	4.7818899155	0.0084361732	0.0719764978	73.852005005	2.5573763847	118.03430176	Well_11
5811.805	2.8779528141	0.0071549136	0.0687153265	74.030189514	2.5491406918	123.40650177	Well_11
5812.005	3.1757218838	0.0125797745	0.0438208915	67.964637756	2.5685441494	119.95800018	Well_11
5812.205	3.2608923912	0.021535024	0.0312057771	61.600971222	2.6148264408	113.20179749	Well_11
5812.405	1.8964567184	0.0323898494	0.0337562077	58.699981689	2.651863575	99.469902039	Well_11
5812.605	1.7975065708	0.0436054058	0.0204616059	56.64673996	2.6490857601	96.302398682	Well_11
5812.805	3.7000000477	0.053541787	-0.004519351	53.88992691	2.6316652298	95.288398743	Well_11
5813.005	3.9232285023	0.0569020063	-0.018815853	52.6393013	2.6180717945	96.850799561	Well_11
5813.205	4.8418636322	0.0557380654	-0.015716912	52.77665329	2.6224999428	98.037101746	Well_11
5813.405	5.66614151	0.0572293028	-0.001102428	54.333408356	2.6333124638	98.487297058	Well_11
5813.605	1.793307066	0.0581856295	0.0067713303	55.147911072	2.6394059658	101.63890076	Well_11
5813.805	3.8727033138	0.054133933	0.003318765	55.340167999	2.6306471825	101.04920197	Well_11
5814.005	7.3984251022	0.040758308	0.0150253326	56.969974518	2.6350669861	100.209198	Well_11
5814.205	12.929527283	0.0339828804	0.0345711857	58.356327057	2.6572356224	99.629096985	Well_11
5814.405	16.24842453	0.0379717685	0.0248240512	56.670570374	2.6571977139	100.46199799	Well_11
5814.605	10.049868584	0.0409568101	0.0223476533	55.51632309	2.6652309895	99.07610321	Well_11
5814.805	6.540157795	0.035413105	0.0610107146	59.965671539	2.6901695728	98.908500671	Well_11
5815.005	3.9597115517	0.0279029664	0.0873468444	65.822341919	2.675848484	106.2071991	Well_11
5815.205	2.2208662033	0.0227140151	0.0780728757	68.654785156	2.6266617775	112.50869751	Well_11
5815.405	1.466535449	0.0193739217	0.0647230744	69.232124329	2.5946338177	116.86270142	Well_11
5815.605	1.7964565754	0.0161529649	0.0714966282	70.269622803	2.5961444378	117.61949921	Well_11
5815.805	1.2326772213	0.0128660239	0.0658442304	69.392089844	2.5950140953	116.31510162	Well_11
5816.005	1.2031496763	0.0137289893	0.0533144809	69.000694275	2.5752933025	115.395401	Well_11
5816.205	1.367454052	0.0176111851	0.0461740158	69.326141357	2.5579779148	117.73789978	Well_11
5816.405	2.7658793926	0.0209344793	0.0625630543	70.913490295	2.5718584061	117.71980286	Well_11
5816.605	1.5771653652	0.0191426426	0.0836710408	74.303947449	2.5748229027	117.35540009	Well_11
5816.805	2.0266404152	0.0140955774	0.1208873093	81.714546204	2.5641756058	132.23139954	Well_11
5817.005	1.8343832493	0.0099523151	0.1480468512	89.523292542	2.5298085213	143.14050293	Well_11
5817.205	0.5220472813	0.0105764465	0.096610032	88.087745667	2.4469542503	149.14120483	Well_11
5817.405	0.4190288782	0.0128341625	-0.030493749	70.600074768	2.3966617584	148.02789307	Well_11
5817.605	0.2486876696	0.0145593071	-0.036932129	59.820148468	2.5037314892	116.50180054	Well_11
5817.805	0.5704724193	0.0154118948	0.003276333	55.636779785	2.62727952	104.31140137	Well_11
5818.005	1.2217848301	0.0202956628	0.0250423793	55.351554871	2.6722302437	102.30870056	Well_11
5818.205	0.7473753095	0.0391637944	0.0341599695	57.887153625	2.6616439819	101.35630035	Well_11
5818.405	0.9480314851	0.0692170858	0.0294082593	60.339660645	2.6253492832	104.09149933	Well_11
5818.605	0.0450131148	0.1043905243	0.0101749897	60.769721985	2.5836567879	104.94529724	Well_11
5818.805	1.189632535	0.1124841198	-0.025738453	57.074901581	2.5556380749	99.038696289	Well_11
5819.005	1.9311023951	0.0947797671	-0.028149713	53.65662384	2.5888798237	94.850799561	Well_11
5819.205	1.6977690458	0.0623343885	-0.001188626	50.599647522	2.67451334	91.332199097	Well_11
5819.405	0.4391075969	0.0334603824	0.0238191243	49.247718811	2.7375063896	87.626502991	Well_11
5819.605	1.775590539	0.0250425581	0.0282891728	48.75668335	2.7515292168	84.991600037	Well_11
5819.805	1.4370079041	0.0263078865	0.0374230631	48.9741745	2.7666566372	86.667198181	Well_11
5820.005	2.6506562233	0.0312312525	0.0371469334	49.705791473	2.7580208778	91.526702881	Well_11
5820.205	1.8799213171	0.0256288052	0.0345746689	52.588169098	2.7211480141	97.487998962	Well_11
5820.405	0.6999999881	0.016788207	0.0578226671	58.109046936	2.7046179771	103.48169708	Well_11
5820.605	0.1313648224	0.0175800696	0.1174567193	71.842102051	2.6669661999	115.46099854	Well_11
5820.805	1.0499999523	0.0302504525	0.1637790203	88.307571411	2.5734832287	157.02479553	Well_11
5821.005	0.8313648105	0.0373504497	0.1061035767	87.315299988	2.4737398624	162.97520447	Well_11
5821.205	1.3376640081	0.036322251	0.0575760864	76.726722717	2.4978783131	153.99839783	Well_11
5821.405	1.6866141558	0.029409539	0.0470191129	64.563415527	2.6123669147	121.38729858	Well_11
5821.605	4.3485565186	0.0211891718	0.0713184327	63.143405914	2.6747539043	116.56169891	Well_11
5821.805	2.7000000477	0.0219008345	0.0824008584	65.690307617	2.66781497	120.22920227	Well_11
5822.005	3.1862204075	0.0285254065	0.0704852939	66.81477356	2.6324791908	128.07789612	Well_11
5822.205	3.7254593372	0.034094207	0.06931445	67.209442139	2.6258585453	129.70069885	Well_11
5822.405	1.4028871059	0.0330357701	0.0711404681	65.815437317	2.6448087692	129.3578949	Well_11
5822.605	1.5622047186	0.0342700481	0.0508090928	63.747543335	2.6286828518	121.49620056	Well_11
5822.805	1.8246718645	0.0430958495	0.0480672084	64.904067993	2.6106052399	122.23329926	Well_11
5823.005	1.9935694933	0.0600322038	0.0616409779	67.374511719	2.6092967987	126.34380341	Well_11
5823.205	2.6248030663	0.0745948777	0.0840549022	71.828155518	2.6029891968	136.67289734	Well_11
5823.405	2.6439633369	0.0699115768	0.0807398036	70.12915802	2.6154475212	134.26730347	Well_11
5823.605	1.7272965908	0.060185384	0.0496820584	64.841468811	2.6143991947	128.28410339	Well_11
5823.805	1.4370079041	0.0509836413	0.0234694518	59.52016449	2.6230261326	118.83779907	Well_11
5824.005	1.69947505	0.0577402115	0.037530221	58.346736908	2.6630232334	111.38809967	Well_11
5824.205	1.9619421959	0.0498591438	0.0536037721	58.866931915	2.6881210804	107.47619629	Well_11
5824.405	3.6606299877	0.0347300209	0.0716864169	60.431648254	2.705504179	110.83699799	Well_11
5824.605	1.1515747309	0.0174076129	0.0766100362	61.431488037	2.7038803101	118.10810089	Well_11
5824.805	1.2532808781	0.0111271497	0.0559748895	60.319339752	2.6765823364	115.77709961	Well_11
5825.005	0.8181102276	0.0116179027	0.0475098826	59.60912323	2.6681981087	112.61630249	Well_11
5825.205	2.365748167	0.0177048072	0.0660905018	60.840183258	2.6902339458	112.60820007	Well_11
5825.405	1.9367454052	0.0248267073	0.0680388361	61.647216797	2.6850335598	117.55049896	Well_11
5825.605	7.6775588989	0.0274495911	0.0520430729	61.218734741	2.6590688229	117.85949707	Well_11
5825.805	28.733594894	0.0287608374	0.0386207886	60.225139618	2.6443061829	112.84999847	Well_11
5826.005	33.238056183	0.0289751887	0.0406015255	60.569911957	2.6442894936	112.93509674	Well_11
5826.205	28.514961243	0.0324824713	0.0496320054	62.212810516	2.6434261799	114.11160278	Well_11
5826.405	17.964960098	0.0418998599	0.0454382859	62.795230865	2.6289215088	117.66809845	Well_11
5826.605	9.5594491959	0.0507457405	0.0249254666	61.14364624	2.6078350544	115.39279938	Well_11
5826.805	5.1417322159	0.05630273	0.0216783043	60.68024826	2.6067345142	112.80580139	Well_11
5827.005	3.6358268261	0.0607086793	0.0360533446	62.251968384	2.6169214249	112.83460236	Well_11
5827.205	2.8010499477	0.0760016367	0.0305704493	63.132850647	2.5966348648	118.19920349	Well_11
5827.405	2.4578740597	0.0910862908	0.0072304937	62.713047028	2.5564730167	118.30269623	Well_11
5827.605	2.1761155128	0.0945570692	-0.012384227	61.030921936	2.5374493599	116.41539764	Well_11
5827.805	2.0863516331	0.0934263021	-0.009919362	59.441158295	2.5597949028	114.49330139	Well_11
5828.005	2.3488190174	0.0866376907	0.0057480009	59.6121521	2.5879817009	115.24130249	Well_11
5828.205	2.083070755	0.0829711258	0.0061253197	59.840496063	2.5861763954	114.62889862	Well_11
5828.405	2.8694224358	0.081173487	-0.001764501	59.107315063	2.5791509151	113.6384964	Well_11
5828.605	5.6535429955	0.0716205463	-0.003771729	57.712108612	2.590754509	111.31030273	Well_11
5828.805	6.596719265	0.0592561662	0.0010561758	56.534503937	2.6130709648	109.21279907	Well_11
5829.005	6.9776902199	0.0493298657	0.0128971115	56.141361237	2.6401610374	106.1760025	Well_11
5829.205	6.638188839	0.0436717719	0.0272047035	56.93157959	2.6588768959	108.36440277	Well_11
5829.405	6.5069551468	0.0388926156	0.0271849148	57.203559875	2.6558256149	109.65910339	Well_11
5829.605	6.1572179794	0.0338129997	0.020041924	56.960155487	2.6448075771	110.51519775	Well_11
5829.805	6.3437008858	0.0338037387	0.0341957361	58.419708252	2.6558125019	111.90650177	Well_11
5830.005	8.4879264832	0.0391118526	0.0450396501	59.221366882	2.6677513123	113.56230164	Well_11
5830.205	19.256168365	0.0411950052	0.0385196656	57.890033722	2.6699826717	114.29419708	Well_11
5830.405	18.206298828	0.034526024	0.0280277431	57.329490662	2.6560485363	107.83149719	Well_11
5830.605	14.582152367	0.0252173878	0.0367639773	58.49936676	2.6598610878	105.78009796	Well_11
5830.805	3.7467191219	0.0232184976	0.051223021	59.350479126	2.6781928539	106.36190033	Well_11
5831.005	3.7996063232	0.0273754019	0.0511676408	60.142601013	2.6693105698	112.77189636	Well_11
5831.205	3.919028759	0.0286115427	0.107381396	71.478500366	2.6516499519	115.4108963	Well_11
5831.405	3.5784776211	0.0279425271	0.212320894	89.484169006	2.6536478996	119.11759949	Well_11
5831.605	3.2732284069	0.0300681591	0.1464042515	78.147232056	2.652690649	124.82039642	Well_11
5831.805	6.7923879623	0.033259619	0.2458729595	97.102134705	2.6336681843	130.74980164	Well_11
5832.005	4.4367456436	0.0349250622	0.3003264666	109.47479248	2.6011416912	146.61120605	Well_11
5832.205	5.7031497955	0.0333546214	0.2649493515	107.82578278	2.551486969	200.82229614	Well_11
5832.405	7.1385827065	0.0340628587	0.2108775973	105.65010834	2.4717736244	211.55990601	Well_11
5832.605	8.713385582	0.0358080491	0.1144381762	92.483070374	2.432488203	208.89280701	Well_11
5832.805	10.724410057	0.0358825885	0.0365143344	73.749595642	2.4904236794	143.80479431	Well_11
5833.005	10.876770973	0.0357934237	0.0489925072	66.900520325	2.5902628899	129.48930359	Well_11
5833.205	13.464698792	0.0407533869	0.0539834462	65.333633423	2.617205143	120.4693985	Well_11
5833.405	18.1098423	0.0512302183	0.0426105596	65.599784851	2.592420578	119.05750275	Well_11
5833.605	19.520341873	0.0622959733	0.0439015366	66.701820374	2.5826897621	127.45310211	Well_11
5833.805	19.066797256	0.0673645064	0.049272716	67.193717957	2.5875525475	130.05090332	Well_11
5834.005	24.157087326	0.0641356558	0.0472406708	67.018287659	2.5855946541	129.20289612	Well_11
5834.205	24.77060318	0.0575109795	0.0420878455	66.820617676	2.5778913498	126.70760345	Well_11
5834.405	25.369422913	0.0523693003	0.0466415659	66.775146484	2.587138176	127.02909851	Well_11
5834.605	26.030708313	0.0475917272	0.0482344739	66.518165588	2.5930435658	127.38110352	Well_11
5834.805	26.81811142	0.0363290086	0.0486675613	66.475448608	2.5943484306	127.6753006	Well_11
5835.005	27.605510712	0.0230259374	0.0716569647	67.622497559	2.6257798672	129.18910217	Well_11
5835.205	31.456298828	0.0129447412	0.0942130089	68.822822571	2.6557891369	129.460495	Well_11
5835.405	31.530052185	0.0112080527	0.0987480208	69.182106018	2.6605157852	131.40629578	Well_11
5835.605	31.783857346	0.008915945	0.0929879695	69.084793091	2.6505346298	131.59089661	Well_11
5835.805	28.10669136	0.0090805115	0.0788908526	67.888885498	2.6367175579	130.51980591	Well_11
5836.005	40.986221313	0.0136042042	0.0694094449	66.356872559	2.6354866028	129.24479675	Well_11
5836.205	39.7501297	0.0224677399	0.0810018331	67.041687012	2.6501569748	129.0348053	Well_11
5836.405	38.524017334	0.0279467851	0.0899688005	68.881271362	2.6469926834	130.1598053	Well_11
5836.605	37.622177124	0.0306031108	0.082165584	69.286178589	2.6275243759	131.5664978	Well_11
5836.805	34.937927246	0.0328485593	0.073064968	66.297470093	2.6431632042	126.13469696	Well_11
5837.005	21.030315399	0.0388062075	0.0497647226	62.328834534	2.6423954964	121.58950043	Well_11
5837.205	11.174934387	0.0464014001	0.0192657225	59.878517151	2.6109845638	118.16290283	Well_11
5837.405	4.5522313118	0.0558265485	0.0115247667	60.301445007	2.5914363861	115.76399994	Well_11
5837.605	1.9275591373	0.06382633	0.0240068547	62.628452301	2.589621067	117.58840179	Well_11
5837.805	4.7485561371	0.0665247813	0.0347203501	65.053611755	2.5833222866	119.17880249	Well_11
5838.005	5.7721781731	0.0602329448	0.0396682471	66.435012817	2.5775177479	123.14569855	Well_11
5838.205	6.0346455574	0.0543950796	0.0377637669	66.830841064	2.5694756508	125.63179779	Well_11
5838.405	3.4389765263	0.047024224	0.0347312801	67.140838623	2.5602190495	127.20659637	Well_11
5838.605	10.695800781	0.0405311473	0.0452352352	68.459823608	2.5657734871	129.49879456	Well_11
5838.805	15.151181221	0.0373019613	0.0528110228	69.652008057	2.5671105385	130.52259827	Well_11
