MD	PHIE	GR	RHOB	DTCO	DTS	WELL
4969.33403				66.604881287	122.18408203	Well_7
4969.53403				66.350288391	121.97224426	Well_7
4969.73403				66.298973083	121.89432526	Well_7
4969.93403				66.314468384	121.95466614	Well_7
4970.13403				66.414459229	122.08873749	Well_7
4970.33403				66.61328125	122.30020142	Well_7
4970.53403				66.875640869	122.92064667	Well_7
4970.73403				67.217948914	123.13608551	Well_7
4970.93403				67.497749329	123.4874115	Well_7
4971.13403				67.647613525	123.74443054	Well_7
4971.33403				67.696136475	123.85287476	Well_7
4971.53403				67.737297058	123.81851959	Well_7
4971.73403				67.759635925	123.84977722	Well_7
4971.93403				67.769294739	123.78465271	Well_7
4972.13403				67.729309082	123.97792816	Well_7
4972.33403				67.718566895	123.83343506	Well_7
4972.53403				67.661865234	123.86901093	Well_7
4972.73403				67.631523132	123.77876282	Well_7
4972.93403				67.606666565	123.79994965	Well_7
4973.13403				67.6222229	123.84259033	Well_7
4973.33403				67.615829468	123.74523163	Well_7
4973.53403				67.628852844	123.75043488	Well_7
4973.73403				67.652229309	123.68210602	Well_7
4973.93403				67.68132019	123.66184998	Well_7
4974.13403				67.683044434	123.62390137	Well_7
4974.33403				67.724349976	123.57683563	Well_7
4974.53403				67.749946594	123.57301331	Well_7
4974.73403				67.705947876	123.54122925	Well_7
4974.93403				67.640274048	123.45162201	Well_7
4975.13403				67.623641968	123.33875275	Well_7
4975.33403				67.616371155	123.36984253	Well_7
4975.53403				67.575996399	123.31433868	Well_7
4975.73403				67.526672363	123.17686462	Well_7
4975.93403				67.529457092	123.15059662	Well_7
4976.13403				67.526382446	123.24346924	Well_7
4976.33403				67.514221191	123.3347168	Well_7
4976.53403				67.542243958	123.39840698	Well_7
4976.73403				67.567771912	123.46135712	Well_7
4976.93403				67.626533508	123.6367569	Well_7
4977.13403				67.657615662	123.46702576	Well_7
4977.33403				67.70489502	123.60029602	Well_7
4977.53403				67.709358215	123.79557037	Well_7
4977.73403				67.746528625	123.82839966	Well_7
4977.93403				67.704841614	123.86833954	Well_7
4978.13403				67.759468079	123.76824951	Well_7
4978.33403				67.730377197	123.86700439	Well_7
4978.53403				67.765800476	123.9234848	Well_7
4978.73403				67.776397705	123.804245	Well_7
4978.93403				67.788009644	124.00643158	Well_7
4979.13403				67.782951355	124.08535767	Well_7
4979.33403				67.77696228	123.99748993	Well_7
4979.53403				67.764465332	123.91455078	Well_7
4979.73403				67.782310486	123.91837311	Well_7
4979.93403				67.775283813	123.9601593	Well_7
4980.13403				67.817642212	123.82798004	Well_7
4980.33403				67.848304749	123.95320892	Well_7
4980.53403				67.830879211	123.97323608	Well_7
4980.73403				67.88483429	124.04727173	Well_7
4980.93403				67.899612427	124.08981323	Well_7
4981.13403				67.852165222	124.4602356	Well_7
4981.33403				67.815795898	124.28381348	Well_7
4981.53403				67.839263916	124.27303314	Well_7
4981.73403				67.87437439	124.18904114	Well_7
4981.93403				67.858566284	124.20465088	Well_7
4982.13403				67.945610046	124.37021637	Well_7
4982.33403				67.965240479	124.28083038	Well_7
4982.53403				67.956245422	124.2539978	Well_7
4982.73403				67.943992615	124.50724792	Well_7
4982.93403				67.914161682	124.14898682	Well_7
4983.13403				67.87538147	124.05860901	Well_7
4983.33403				67.76877594	123.95365906	Well_7
4983.53403				67.714797974	123.90351105	Well_7
4983.73403				67.661849976	123.70196533	Well_7
4983.93403				67.61466217	123.69396973	Well_7
4984.13403				67.621261597	123.7010498	Well_7
4984.33403				67.623390198	123.67708588	Well_7
4984.53403				67.312400818	123.38643646	Well_7
4984.73403				67.148384094	123.41152954	Well_7
4984.93403				67.064880371	123.42378998	Well_7
4985.13403				67.055419922	123.32602692	Well_7
4985.33403				67.141036987	123.48884583	Well_7
4985.53403				67.20841217	123.67558289	Well_7
4985.73403				67.291702271	123.6547699	Well_7
4985.93403				67.370986938	123.76496887	Well_7
4986.13403				67.669570923	123.88393402	Well_7
4986.33403				67.885704041	124.20791626	Well_7
4986.53403				68.016357422	124.46056366	Well_7
4986.73403				67.97000885	124.28458405	Well_7
4986.93403				68.055351257	124.45684052	Well_7
4987.13403				68.108825684	124.68901825	Well_7
4987.33403				68.1434021	124.70663452	Well_7
4987.53403				68.206741333	125.05551147	Well_7
4987.73403				68.208854675	124.77417755	Well_7
4987.93403				68.045372009	124.74967194	Well_7
4988.13403				68.00994873	124.96701813	Well_7
4988.33403				67.964530945	125.11464691	Well_7
4988.53403				67.975753784	124.3639679	Well_7
4988.73403				67.923789978	124.46756744	Well_7
4988.93403				67.900726318	124.57637024	Well_7
4989.13403				67.90687561	124.39268494	Well_7
4989.33403				67.874732971	124.05678558	Well_7
4989.53403				67.913383484	124.52713776	Well_7
4989.73403				68.2684021	124.95755768	Well_7
4989.93403				68.354064941	125.29536438	Well_7
4990.13403				68.51272583	126.24195099	Well_7
4990.33403				68.669769287	126.37387085	Well_7
4990.53403				68.82800293	125.68241119	Well_7
4990.73403				68.878318787	126.69039154	Well_7
4990.93403				68.829025269	126.69803619	Well_7
4991.13403				68.626953125	125.96047974	Well_7
4991.33403				68.482444763	125.81358337	Well_7
4991.53403				68.533584595	125.94867706	Well_7
4991.73403				68.453430176	125.66147614	Well_7
4991.93403				68.651863098	125.75795746	Well_7
4992.13403				68.948730469	126.68753052	Well_7
4992.33403				69.103363037	126.31903839	Well_7
4992.53403				69.426132202	126.7844162	Well_7
4992.73403				69.550415039	127.48425293	Well_7
4992.93403				69.556892395	127.87375641	Well_7
4993.13403				69.332489014	127.46259308	Well_7
4993.33403				69.423568726	126.9059906	Well_7
4993.53403				69.710098267	127.49946594	Well_7
4993.73403				69.809082031	127.82857513	Well_7
4993.93403				69.88482666	128.30685425	Well_7
4994.13403				69.835731506	128.34056091	Well_7
4994.33403				69.488723755	127.66480255	Well_7
4994.53403				69.333106995	127.0920639	Well_7
4994.73403				69.020103455	126.87018585	Well_7
4994.93403				68.738243103	126.0025177	Well_7
4995.13403				68.376152039	125.46247101	Well_7
4995.33403				67.987663269	124.7038269	Well_7
4995.53403				67.856262207	123.85322571	Well_7
4995.73403				67.937316895	124.07299805	Well_7
4995.93403				67.966537476	124.24111176	Well_7
4996.13403				68.009399414	124.34640503	Well_7
4996.33403				67.961288452	124.44315338	Well_7
4996.53403				67.974845886	124.36546326	Well_7
4996.73403				68.000297546	124.50486755	Well_7
4996.93403				67.978889465	124.19978333	Well_7
4997.13403				67.945419312	124.3088913	Well_7
4997.33403				67.874343872	124.21317291	Well_7
4997.53403				67.856079102	124.07759094	Well_7
4997.73403				67.873207092	123.88154602	Well_7
4997.93403				67.878959656	123.76693726	Well_7
4998.13403				67.850906372	123.80516052	Well_7
4998.33403				67.809211731	123.88197327	Well_7
4998.53403				67.773841858	123.80152893	Well_7
4998.73403				67.761917114	123.63212585	Well_7
4998.93403				67.747947693	123.53131104	Well_7
4999.13403				67.72492981	123.46365356	Well_7
4999.33403				67.6720047	123.57332611	Well_7
4999.53403				67.726921082	123.70585632	Well_7
4999.73403				67.773490906	123.73178864	Well_7
4999.93403				67.872055054	123.92224121	Well_7
5000.13403				67.918800354	124.16506195	Well_7
5000.33403				67.979537964	124.42391968	Well_7
5000.53403				68.02922821	124.65072632	Well_7
5000.73403				67.918571472	124.93763733	Well_7
5000.93403				67.925987244	124.98913574	Well_7
5001.13403				67.923210144	124.96008301	Well_7
5001.33403				67.872375488	124.88240051	Well_7
5001.53403				67.880447388	124.79788971	Well_7
5001.73403				67.897567749	124.52095032	Well_7
5001.93403				67.954170227	124.29580688	Well_7
5002.13403				67.912437439	124.25650787	Well_7
5002.33403				67.898094177	124.17594147	Well_7
5002.53403				67.891899109	124.07104492	Well_7
5002.73403				67.841644287	124.02954865	Well_7
5002.93403				67.81817627	123.94564819	Well_7
5003.13403				67.757919312	123.72867584	Well_7
5003.33403				67.742416382	123.70412445	Well_7
5003.53403				67.681648254	123.71261597	Well_7
5003.73403				67.694091797	123.73023987	Well_7
5003.93403				67.631759644	123.67616272	Well_7
5004.13403				67.597351074	123.73823547	Well_7
5004.33403				67.590751648	123.81309509	Well_7
5004.53403				67.606536865	123.80528259	Well_7
5004.73403				67.643737793	123.84169006	Well_7
5004.93403				67.717559814	123.7328949	Well_7
5005.13403				67.764656067	123.8540802	Well_7
5005.33403				67.777702332	123.86489868	Well_7
5005.53403				67.747413635	123.80482483	Well_7
5005.73403				67.741424561	123.74908447	Well_7
5005.93403				67.754020691	123.83001709	Well_7
5006.13403				67.760490417	123.82131195	Well_7
5006.33403				67.783409119	123.86653137	Well_7
5006.53403				67.729057312	123.85697174	Well_7
5006.73403				67.721611023	123.88795471	Well_7
5006.93403				67.715423584	123.77138519	Well_7
5007.13403				67.627716064	123.52839661	Well_7
5007.33403				67.593955994	123.48696899	Well_7
5007.53403				67.605110168	123.58058167	Well_7
5007.73403				67.565292358	123.5560379	Well_7
5007.93403				67.503479004	123.39430237	Well_7
5008.13403				67.492584229	123.50969696	Well_7
5008.33403				67.456192017	123.40727234	Well_7
5008.53403				67.440727234	123.39142609	Well_7
5008.73403				67.46534729	123.37811279	Well_7
5008.93403				67.464263916	123.7078476	Well_7
5009.13403				67.438217163	123.86474609	Well_7
5009.33403				67.458328247	123.71544647	Well_7
5009.53403				67.467498779	123.64253235	Well_7
5009.73403				67.458114624	123.87573242	Well_7
5009.93403				67.404541016	124.04853821	Well_7
5010.13403				67.347099304	123.93254852	Well_7
5010.33403				67.299865723	124.26283264	Well_7
5010.53403				67.169700623	124.00150299	Well_7
5010.73403				67.088363647	123.6164093	Well_7
5010.93403				66.886383057	123.5762558	Well_7
5011.13403				66.770294189	123.55838013	Well_7
5011.33403				66.753417969	123.61950684	Well_7
5011.53403				66.618133545	123.70750427	Well_7
5011.73403				66.454902649	123.5687561	Well_7
5011.93403				66.238601685	122.22003937	Well_7
5012.13403				66.066848755	121.82055664	Well_7
5012.33403				65.754966736	121.33795166	Well_7
5012.53403				65.286582947	120.78112793	Well_7
5012.73403				64.552085876	118.57187653	Well_7
5012.93403				64.39012146	118.78238678	Well_7
5013.13403				64.417022705	118.76173401	Well_7
5013.33403				64.48248291	117.57302856	Well_7
5013.53403				64.274436951	118.90206146	Well_7
5013.73403				63.918109894	118.76182556	Well_7
5013.93403				62.985649109	118.30121613	Well_7
5014.13403				61.627449036	114.7750473	Well_7
5014.33403				60.881244659	115.52104187	Well_7
5014.53403				60.969081879	115.21524048	Well_7
5014.73403				61.193065643	116.38447571	Well_7
5014.93403				61.878829956	118.08374023	Well_7
5015.13403				62.375442505	118.61408997	Well_7
5015.33403				63.68976593	121.37345123	Well_7
5015.53403				65.606842041	121.61347198	Well_7
5015.73403				67.456344604	125.16862488	Well_7
5015.93403				67.811355591	125.8984375	Well_7
5016.13403				67.845878601	125.61799622	Well_7
5016.33403				67.870025635	122.87255096	Well_7
5016.53403				67.705505371	122.28806305	Well_7
5016.73403				66.011116028	125.41746521	Well_7
5016.93403				63.722537994	119.42814636	Well_7
5017.13403				62.484413147	117.73783875	Well_7
5017.33403				61.991031647	117.28839874	Well_7
5017.53403				60.860107422	116.6619873	Well_7
5017.73403				59.391109467	115.0308075	Well_7
5017.93403				57.950149536	113.22055817	Well_7
5018.13403				56.535640717	112.38408661	Well_7
5018.33403				55.943416595	111.92701721	Well_7
5018.53403				55.39453125	111.16376495	Well_7
5018.73403				54.949092865	111.23487091	Well_7
5018.93403				54.743526459	111.00313568	Well_7
5019.13403				54.656959534	110.28613281	Well_7
5019.33403				54.939247131	110.18470001	Well_7
5019.53403				55.433364868	110.38527679	Well_7
5019.73403				55.726913452	110.93572235	Well_7
5019.93403				55.981906891	110.96166992	Well_7
5020.13403				56.406749725	111.70462799	Well_7
5020.33403				56.819221497	111.91933441	Well_7
5020.53403				57.372768402	111.65444183	Well_7
5020.73403				58.490074158	113.33687592	Well_7
5020.93403				59.63053894	114.26548004	Well_7
5021.13403				61.129722595	116.41603851	Well_7
5021.33403				62.417201996	117.35979462	Well_7
5021.53403				63.709129333	118.1664505	Well_7
5021.73403				64.406669617	119.66319275	Well_7
5021.93403				64.897483826	120.14441681	Well_7
5022.13403				65.282730103	118.90060425	Well_7
5022.33403				65.61781311	120.10085297	Well_7
5022.53403				65.372840881	119.9450531	Well_7
5022.73403				64.87550354	119.85148621	Well_7
5022.93403				64.523490906	119.93675232	Well_7
5023.13403				64.18585968	119.4899292	Well_7
5023.33403				64.022949219	118.80540466	Well_7
5023.53403				64.040130615	119.32694244	Well_7
5023.73403				64.399398804	119.44650269	Well_7
5023.93403				64.944313049	119.93096161	Well_7
5024.13403				65.429740906	120.40389252	Well_7
5024.33403				65.833427429	120.37648773	Well_7
5024.53403				66.082939148	120.66345978	Well_7
5024.73403				66.26776886	121.47665405	Well_7
5024.93403				66.583435059	121.79831696	Well_7
5025.13403				67.126373291	121.82955933	Well_7
5025.33403				67.013404846	121.89196014	Well_7
5025.53403				66.600914001	121.93267822	Well_7
5025.73403				66.449798584	121.64845276	Well_7
5025.93403				66.282585144	121.32821655	Well_7
5026.13403				66.197433472	121.4355011	Well_7
5026.33403				66.057136536	121.20530701	Well_7
5026.53403				66.020294189	121.19130707	Well_7
5026.73403				66.043266296	121.15544891	Well_7
5026.93403				66.418060303	122.01042175	Well_7
5027.13403				66.656654358	122.32543182	Well_7
5027.33403				66.824783325	122.41092682	Well_7
5027.53403				67.212341309	122.85170746	Well_7
5027.73403				67.451187134	122.92059326	Well_7
5027.93403				67.502532959	123.01989746	Well_7
5028.13403				67.570457458	122.99343109	Well_7
5028.33403				67.524864197	122.99414825	Well_7
5028.53403				67.468948364	122.91316986	Well_7
5028.73403				67.439987183	122.75479126	Well_7
5028.93403				67.402275085	122.73284912	Well_7
5029.13403				67.400588989	122.74250031	Well_7
5029.33403				67.374099731	122.95446014	Well_7
5029.53403				67.222846985	122.89802551	Well_7
5029.73403				66.921951294	122.96831512	Well_7
5029.93403				66.90247345	123.03096008	Well_7
5030.13403				66.851081848	122.91418457	Well_7
5030.33403				66.802970886	123.03344727	Well_7
5030.53403				66.860977173	122.94219971	Well_7
5030.73403				67.129226685	122.60583496	Well_7
5030.93403				67.206703186	122.82704926	Well_7
5031.13403				67.294868469	122.92273712	Well_7
5031.33403				67.388969421	122.820755	Well_7
5031.53403				67.529075623	122.83982086	Well_7
5031.73403				67.522956848	122.9302597	Well_7
5031.93403				67.766593933	122.99928284	Well_7
5032.13403				67.733467102	123.3336792	Well_7
5032.33403				67.668525696	123.26829529	Well_7
5032.53403				67.633354187	123.2861557	Well_7
5032.73403				67.468521118	123.28486633	Well_7
5032.93403				67.493965149	123.33360291	Well_7
5033.13403				67.39024353	123.45890808	Well_7
5033.33403				67.487731934	123.5943222	Well_7
5033.53403				67.737037659	123.8168335	Well_7
5033.73403				67.959251404	124.11340332	Well_7
5033.93403				68.25189209	124.85134888	Well_7
5034.13403				68.475997925	125.23191071	Well_7
5034.33403				68.838562012	125.55342102	Well_7
5034.53403				69.014381409	126.68808746	Well_7
5034.73403				68.926734924	126.55251312	Well_7
5034.93403				68.805580139	126.3868103	Well_7
5035.13403				68.579612732	125.58035278	Well_7
5035.33403				68.438346863	125.37446594	Well_7
5035.53403				68.1198349	125.02848816	Well_7
5035.73403				67.933418274	124.07878113	Well_7
5035.93403				67.786964417	123.82748413	Well_7
5036.13403				67.636413574	123.52432251	Well_7
5036.33403				67.594642639	123.46852875	Well_7
5036.53403				67.482666016	122.76925659	Well_7
5036.73403				67.589035034	122.7250061	Well_7
5036.93403				67.618553162	122.49687195	Well_7
5037.13403				67.655075073	125.48343658	Well_7
5037.33403				67.675384521	123.92028046	Well_7
5037.53403				67.653106689	122.81484222	Well_7
5037.73403				67.633842468	124.1499939	Well_7
5037.93403				67.600906372	123.74073792	Well_7
5038.13403				67.640167236	123.25205994	Well_7
5038.33403				67.651130676	124.57131195	Well_7
5038.53403				67.600540161	121.99394226	Well_7
5038.73403				67.588241577	120.95614624	Well_7
5038.93403				67.43006897	121.71243286	Well_7
5039.13403				67.3540802	123.1714325	Well_7
5039.33403				67.017074585	122.4961319	Well_7
5039.53403				67.202400208	121.9547348	Well_7
5039.73403				68.396598816	124.39466095	Well_7
5039.93403				69.656181335	126.47369385	Well_7
5040.13403				70.689949036	130.33796692	Well_7
5040.33403				71.011054993	132.56466675	Well_7
5040.53403				71.133163452	132.4811554	Well_7
5040.73403				71.077461243	132.0605011	Well_7
5040.93403				70.779685974	131.53430176	Well_7
5041.13403				69.550079346	124.6947403	Well_7
5041.33403				68.360580444	124.80754852	Well_7
5041.53403				67.696594238	122.70603943	Well_7
5041.73403				67.944015503	122.57380676	Well_7
5041.93403				67.983657837	122.52532959	Well_7
5042.13403				67.998748779	122.51519775	Well_7
5042.33403				68.011657715	122.54798889	Well_7
5042.53403				67.949241638	122.58824921	Well_7
5042.73403				67.870811462	122.43242645	Well_7
5042.93403				67.819946289	122.13502502	Well_7
5043.13403				67.825325012	122.52557373	Well_7
5043.33403				67.829833984	122.66732025	Well_7
5043.53403				67.677032471	122.45079803	Well_7
5043.73403				67.944221497	122.41792297	Well_7
5043.93403				67.997329712	122.68811035	Well_7
5044.13403				67.981765747	122.80756378	Well_7
5044.33403				67.842651367	122.80464172	Well_7
5044.53403				67.856788635	123.15808868	Well_7
5044.73403				67.787742615	123.31354523	Well_7
5044.93403				67.798484802	123.31891632	Well_7
5045.13403				67.800460815	123.42814636	Well_7
5045.33403				67.781494141	123.4486618	Well_7
5045.53403				67.805923462	123.12953949	Well_7
5045.73403				67.811355591	123.26921844	Well_7
5045.93403				67.803916931	123.28327942	Well_7
5046.13403				67.712432861	123.10343933	Well_7
5046.33403				67.650184631	123.07636261	Well_7
5046.53403				67.609809875	123.1104126	Well_7
5046.73403				67.659347534	123.52864838	Well_7
5046.93403				67.666519165	123.35289001	Well_7
5047.13403				67.975570679	123.19173431	Well_7
5047.33403				67.484428406	123.0806427	Well_7
5047.53403				67.319915771	123.47284698	Well_7
5047.73403				67.404518127	123.47877502	Well_7
5047.93403				67.465522766	123.43504333	Well_7
5048.13403				67.522781372	123.32714081	Well_7
5048.33403				67.618667603	123.22756958	Well_7
5048.53403				67.693206787	123.38800812	Well_7
5048.73403				67.819122314	123.62740326	Well_7
5048.93403				67.718978882	123.53279877	Well_7
5049.13403				67.642723083	123.26039886	Well_7
5049.33403				67.541618347	123.19163513	Well_7
5049.53403				67.507888794	123.26681519	Well_7
5049.73403				67.49016571	123.25145721	Well_7
5049.93403				67.464599609	123.26363373	Well_7
5050.13403				67.41305542	123.3225708	Well_7
5050.33403				67.496185303	123.62491608	Well_7
5050.53403				67.515632629	123.79470062	Well_7
5050.73403				67.649581909	123.89518738	Well_7
5050.93403				67.704597473	123.97711945	Well_7
5051.13403				67.784637451	124.1391983	Well_7
5051.33403				67.901504517	124.18585205	Well_7
5051.53403				67.937294006	124.15753937	Well_7
5051.73403				67.923614502	124.17221069	Well_7
5051.93403				67.845344543	124.06668091	Well_7
5052.13403				67.875579834	124.02651215	Well_7
5052.33403				67.85333252	124.07798004	Well_7
5052.53403				67.81917572	123.80487823	Well_7
5052.73403				67.75113678	123.20623016	Well_7
5052.93403				67.719772339	123.44589233	Well_7
5053.13403				67.679893494	124.16862488	Well_7
5053.33403				67.663825989	125.22762299	Well_7
5053.53403				67.662277222	125.38132477	Well_7
5053.73403				67.655830383	124.32885742	Well_7
5053.93403				67.611747742	124.14502716	Well_7
5054.13403				67.569114685	124.51026154	Well_7
5054.33403				67.510292053	124.27223206	Well_7
5054.53403				67.501823425	124.33863068	Well_7
5054.73403				67.51839447	124.30438995	Well_7
5054.93403				67.586685181	124.21342468	Well_7
5055.13403				67.627037048	123.88597107	Well_7
5055.33403				67.707824707	123.88234711	Well_7
5055.53403				67.784820557	124.37241364	Well_7
5055.73403				67.70501709	124.28290558	Well_7
5055.93403				67.56401062	123.85518646	Well_7
5056.13403				66.556907654	122.952034	Well_7
5056.33403				66.321166992	122.54353333	Well_7
5056.53403				66.026046753	121.93552399	Well_7
5056.73403				65.836723328	121.72574615	Well_7
5056.93403				65.948471069	121.94580078	Well_7
5057.13403				66.172576904	122.0381546	Well_7
5057.33403				66.333557129	122.5681076	Well_7
5057.53403				66.680152893	123.45487213	Well_7
5057.73403				67.319389343	123.53067017	Well_7
5057.93403				67.537384033	123.76546478	Well_7
5058.13403				67.509300232	123.67379761	Well_7
5058.33403				67.537078857	123.50132751	Well_7
5058.53403				67.567581177	123.51255798	Well_7
5058.73403				67.582115173	123.70598602	Well_7
5058.93403				67.934532166	123.49830627	Well_7
5059.13403				67.615211487	123.74849701	Well_7
5059.33403				67.618133545	123.90818024	Well_7
5059.53403				67.56048584	124.32129669	Well_7
5059.73403				67.514831543	124.3401947	Well_7
5059.93403				67.4659729	124.33853149	Well_7
5060.13403				67.419975281	124.31195068	Well_7
5060.33403				67.365745544	124.26172638	Well_7
5060.53403				67.420890808	124.12234497	Well_7
5060.73403				67.400558472	124.04892731	Well_7
5060.93403				67.32208252	123.87168121	Well_7
5061.13403				67.424163818	124.00256348	Well_7
5061.33403				67.416748047	123.5982132	Well_7
5061.53403				67.451545715	124.11210632	Well_7
5061.73403				67.415306091	123.95576477	Well_7
5061.93403				67.485290527	124.51593018	Well_7
5062.13403				67.338531494	124.41287994	Well_7
5062.33403				67.283691406	124.43899536	Well_7
5062.53403				67.297149658	124.65002441	Well_7
5062.73403				67.248641968	124.30220795	Well_7
5062.93403				67.177261353	124.6641922	Well_7
5063.13403				67.167640686	124.66757202	Well_7
5063.33403				67.17010498	124.7281189	Well_7
5063.53403				67.188430786	124.71340179	Well_7
5063.73403				67.251502991	124.66637421	Well_7
5063.93403				67.362770081	124.68370819	Well_7
5064.13403				67.370445251	124.93939209	Well_7
5064.33403				67.327934265	124.95808411	Well_7
5064.53403				67.166137695	124.94346619	Well_7
5064.73403				69.216697693	124.56877899	Well_7
5064.93403				67.194473267	124.62276459	Well_7
5065.13403				67.009040833	125.1071701	Well_7
5065.33403				66.795349121	124.71852875	Well_7
5065.53403				66.728523254	124.65858459	Well_7
5065.73403				66.502670288	125.2634964	Well_7
5065.93403				66.557624817	124.86100006	Well_7
5066.13403				66.9220047	125.34081268	Well_7
5066.33403				67.055511475	125.18249512	Well_7
5066.53403				67.008117676	124.84649658	Well_7
5066.73403				66.89515686	124.54640198	Well_7
5066.93403				66.81867218	124.48009491	Well_7
5067.13403				67.008049011	125.08222961	Well_7
5067.33403				66.944168091	124.73382568	Well_7
5067.53403				67.005119324	124.28308105	Well_7
5067.73403				66.979629517	124.59905243	Well_7
5067.93403				66.918876648	124.64842224	Well_7
5068.13403				66.942100525	124.64524841	Well_7
5068.33403				66.71938324	125.02329254	Well_7
5068.53403				66.511474609	125.18566132	Well_7
5068.73403				66.675323486	124.77555084	Well_7
5068.93403				66.788047791	124.60488892	Well_7
5069.13403				66.847358704	124.54292297	Well_7
5069.33403				66.932296753	124.69616699	Well_7
5069.53403				66.805770874	124.77633667	Well_7
5069.73403				66.843803406	124.01568604	Well_7
5069.93403				66.843940735	124.16218567	Well_7
5070.13403				66.940658569	124.18205261	Well_7
5070.33403				67.082748413	124.43521118	Well_7
5070.53403				67.140846252	124.63586426	Well_7
5070.73403				67.182571411	124.45858002	Well_7
5070.93403				67.106071472	124.8346405	Well_7
5071.13403				67.26096344	123.99737549	Well_7
5071.33403				67.442001343	124.44252777	Well_7
5071.53403				67.488487244	124.42443085	Well_7
5071.73403				67.425323486	124.06452179	Well_7
5071.93403				67.370796204	123.6282196	Well_7
5072.13403				67.338623047	124.15843964	Well_7
5072.33403				67.322624207	124.37802887	Well_7
5072.53403				67.400062561	124.40675354	Well_7
5072.73403				67.34803772	124.70026398	Well_7
5072.93403				67.366615295	125.13633728	Well_7
5073.13403				67.334915161	124.80184174	Well_7
5073.33403				67.379867554	124.61902618	Well_7
5073.53403				67.382926941	124.75462341	Well_7
5073.73403				67.360290527	125.02042389	Well_7
5073.93403				67.272872925	124.82238007	Well_7
5074.13403				67.482254028	124.59159851	Well_7
5074.33403				67.59853363	125.41616821	Well_7
5074.53403				67.92338562	125.45849609	Well_7
5074.73403				67.883987427	125.78814697	Well_7
5074.93403				68.035331726	126.11373901	Well_7
5075.13403				68.059967041	126.42323303	Well_7
5075.33403				68.001029968	125.74258423	Well_7
5075.53403				67.831573486	126.00241089	Well_7
5075.73403				67.617126465	126.13517761	Well_7
5075.93403				67.430343628	124.79417419	Well_7
5076.13403				67.493759155	124.47322845	Well_7
5076.33403				67.507141113	124.50696564	Well_7
5076.53403				67.54888916	124.961586	Well_7
5076.73403				67.520996094	125.29812622	Well_7
5076.93403				67.479202271	124.72958374	Well_7
5077.13403				67.503295898	125.0599823	Well_7
5077.33403				67.50176239	125.00133514	Well_7
5077.53403				67.415336609	124.85586548	Well_7
5077.73403				67.049919128	124.87866974	Well_7
5077.93403				66.605873108	125.21488953	Well_7
5078.13403				67.312324524	124.66548157	Well_7
5078.33403				67.6016922	125.12819672	Well_7
5078.53403				67.55569458	125.22119141	Well_7
5078.73403				67.581962585	125.48796082	Well_7
5078.93403				67.491249084	125.51486206	Well_7
5079.13403				67.546661377	125.68837738	Well_7
5079.33403				67.912368774	126.18331146	Well_7
5079.53403				68.096763611	127.10827637	Well_7
5079.73403				68.190261841	127.08559418	Well_7
5079.93403				68.144561768	126.73952484	Well_7
5080.13403				68.145500183	126.37447357	Well_7
5080.33403				68.160583496	126.4012146	Well_7
5080.53403				68.041061401	125.83706665	Well_7
5080.73403				67.785949707	125.91536713	Well_7
5080.93403				67.788085938	126.17765808	Well_7
5081.13403				67.665840149	125.74252319	Well_7
5081.33403				67.847328186	125.20587921	Well_7
5081.53403				67.872344971	125.76503754	Well_7
5081.73403				67.824378967	126.20664978	Well_7
5081.93403				67.779922485	126.35022736	Well_7
5082.13403				67.787223816	126.22440338	Well_7
5082.33403				67.650840759	126.11434174	Well_7
5082.53403				67.423324585	125.54107666	Well_7
5082.73403				67.40587616	125.32788086	Well_7
5082.93403				67.43245697	125.26525879	Well_7
5083.13403				67.044502258	125.51202393	Well_7
5083.33403				67.238502502	125.49229431	Well_7
5083.53403				67.555633545	125.43847656	Well_7
5083.73403				67.71521759	125.79547882	Well_7
5083.93403				67.764968872	126.4369812	Well_7
5084.13403				67.869880676	126.14875031	Well_7
5084.33403				67.983886719	126.17986298	Well_7
5084.53403				68.196006775	126.44341278	Well_7
5084.73403				68.214057922	126.79299164	Well_7
5084.93403				68.06918335	126.94715881	Well_7
5085.13403				68.110023499	126.89621735	Well_7
5085.33403				67.955230713	126.05430603	Well_7
5085.53403				67.888137817	126.03237152	Well_7
5085.73403				67.862060547	126.04681396	Well_7
5085.93403				67.795715332	125.80950165	Well_7
5086.13403				67.57674408	125.48007965	Well_7
5086.33403				67.307945251	125.11782837	Well_7
5086.53403				67.29598999	124.61627197	Well_7
5086.73403				67.297409058	124.59020996	Well_7
5086.93403				67.284057617	124.68949127	Well_7
5087.13403				67.263961792	124.85176849	Well_7
5087.33403				67.324005127	124.80998993	Well_7
5087.53403				67.368873596	124.70315552	Well_7
5087.73403				67.401359558	124.91010284	Well_7
5087.93403				67.422988892	124.66059113	Well_7
5088.13403				67.500953674	124.16785431	Well_7
5088.33403				67.522064209	124.54216003	Well_7
5088.53403				67.566474915	124.65563965	Well_7
5088.73403				67.615905762	125.05929565	Well_7
5088.93403				67.525238037	125.32463074	Well_7
5089.13403				67.515380859	125.47932434	Well_7
5089.33403				67.510185242	125.47872162	Well_7
5089.53403				67.486976624	125.29730988	Well_7
5089.73403				67.430374146	125.35375977	Well_7
5089.93403				67.354873657	125.38201904	Well_7
5090.13403				67.344924927	125.2800827	Well_7
5090.33403				67.241989136	125.05366516	Well_7
5090.53403				67.074699402	125.43016052	Well_7
