MD	GR	DTCO	PHIE	RHOB	DTS	WELL
5584.794	77.856895447	71.688392639	0.095220156	2.519557476	132.51229858	Well_9
5584.994	80.871330261	77.876594543	0.1131220981	2.3759348392	137.05310059	Well_9
5585.194	70.429199219	80.886138916	0.1183890104	2.3376767635	140.08979797	Well_9
5585.394	61.498710632	80.060684204	0.1093036532	2.409819603	138.56919861	Well_9
5585.594	61.637870789	75.973937988	0.0941974968	2.4576385021	131.56350708	Well_9
5585.794	70.097373962	67.333282471	0.0878131688	2.4891705513	122.29470062	Well_9
5585.994	80.180648804	63.640548706	0.0920410305	2.5382707119	117.18609619	Well_9
5586.194	84.212257385	62.474536896	0.0991967395	2.5554590225	113.70770264	Well_9
5586.394	67.9845047	62.769943237	0.1023374498	2.5301988125	113.3391037	Well_9
5586.594	52.973270416	64.314849854	0.0993552357	2.4979953766	112.85610199	Well_9
5586.794	61.729854584	65.217819214	0.0906285644	2.476348877	112.40129852	Well_9
5586.994	77.217788696	64.910186768	0.0816482306	2.466739893	112.86430359	Well_9
5587.194	69.562492371	65.826293945	0.0842100233	2.4803628922	114.15779877	Well_9
5587.394	70.113182068	67.505844116	0.0931710452	2.4678444862	117.56549835	Well_9
5587.594	70.45690155	70.004997253	0.1072631329	2.4419877529	123.79720306	Well_9
5587.794	45.474323273	73.625038147	0.1243839115	2.4301874638	130.72059631	Well_9
5587.994	24.340711594	76.135971069	0.139882952	2.3834488392	136.7144928	Well_9
5588.194	16.831241608	77.361564636	0.1553327888	2.321213007	141.19889832	Well_9
5588.394	15.535787582	78.12727356	0.1691645086	2.2896008492	143.76600647	Well_9
5588.594	16.570346832	78.467185974	0.1785882115	2.2788763046	143.43559265	Well_9
5588.794	18.368328094	77.966407776	0.1785402596	2.2891840935	139.76789856	Well_9
5588.994	18.714262009	76.498733521	0.1704569608	2.3264329433	133.90739441	Well_9
5589.194	20.810079575	73.113273621	0.1601226181	2.369437933	126.55780029	Well_9
5589.394	26.927274704	68.267913818	0.1435485035	2.4035902023	117.23110199	Well_9
5589.594	42.287395477	64.432319641	0.1273791492	2.4370377064	112.30860138	Well_9
5589.794	63.999824524	63.74048233	0.1143795699	2.446164608	111.08429718	Well_9
5589.994	77.149345398	64.353034973	0.1060968935	2.4396967888	112.104599	Well_9
5590.194	85.070571899	65.738189697	0.0990352705	2.4339802265	114.13359833	Well_9
5590.394	77.104431152	66.70740509	0.0976655185	2.4567861557	116.35189819	Well_9
5590.594	53.132892609	68.230400085	0.1045452505	2.4908280373	119.82649994	Well_9
5590.794	29.482400894	69.549003601	0.1129719988	2.4777998924	123.31780243	Well_9
5590.994	20.156450272	69.877288818	0.1212223247	2.4448463917	125.92359924	Well_9
5591.194	20.021509171	70.465393066	0.1259617805	2.4250669479	127.53330231	Well_9
5591.394	26.583803177	70.7940979	0.1263131648	2.4154088497	128.63240051	Well_9
5591.594	43.012664795	71.266983032	0.1226179376	2.4105329514	128.66679382	Well_9
5591.794	59.268474579	71.265907288	0.1162463054	2.4018054008	128.61839294	Well_9
5591.994	47.734375	71.003379822	0.1122168973	2.4190685749	128.94340515	Well_9
5592.194	30.616415024	70.90045166	0.1053928956	2.4286818504	128.80900574	Well_9
5592.394	25.763860703	70.696395874	0.1058442593	2.4192619324	128.17300415	Well_9
5592.594	27.582027435	70.458457947	0.1094822213	2.4129970074	127.34049988	Well_9
5592.794	37.019943237	69.940704346	0.1161122844	2.4164681435	126.24720001	Well_9
5592.994	55.401454926	69.584152222	0.1157957613	2.4106550217	125.40670013	Well_9
5593.194	56.72454071	69.620986938	0.1120177656	2.4062771797	124.57550049	Well_9
5593.394	40.598472595	69.722915649	0.1109679788	2.3942341805	123.46510315	Well_9
5593.594	34.215045929	69.539031982	0.1117743552	2.384380579	122.38230133	Well_9
5593.794	37.556808472	69.015274048	0.1100370288	2.4157748222	120.66249847	Well_9
5593.994	48.440162659	67.964622498	0.1091018096	2.4381685257	117.45819855	Well_9
5594.194	59.3087883	66.653747559	0.1081981584	2.4565150738	114.46779633	Well_9
5594.394	62.610309601	65.46786499	0.1028118357	2.4954771996	112.93740082	Well_9
5594.594	55.904411316	64.118293762	0.0940899253	2.5210697651	112.95839691	Well_9
5594.794	44.048553467	64.045639038	0.0869618729	2.4982275963	114.28520203	Well_9
5594.994	44.443878174	65.035987854	0.0848214552	2.4474346638	116.96289825	Well_9
5595.194	52.27570343	67.631187439	0.0930734277	2.4405770302	119.58699799	Well_9
5595.394	57.853832245	69.56804657	0.1063615829	2.4450726509	120.42099762	Well_9
5595.594	58.680034637	69.055641174	0.1138224825	2.4259591103	120.33509827	Well_9
5595.794	56.536712646	67.546905518	0.114196077	2.4341638088	120.46330261	Well_9
5595.994	50.797672272	66.555046082	0.1087400839	2.4717094898	121.42649841	Well_9
5596.194	41.44103241	66.465507507	0.1021024734	2.4896187782	122.73709869	Well_9
5596.394	31.785409927	66.496414185	0.1073664576	2.4589784145	124.78099823	Well_9
5596.594	23.812078476	66.623703003	0.1202626005	2.3458454609	126.88269806	Well_9
5596.794	20.727996826	67.429618835	0.1296814829	2.3119504452	127.05699921	Well_9
5596.994	19.315803528	67.74067688	0.1296257377	2.3659870625	125.69830322	Well_9
5597.194	21.48049736	67.018058777	0.123450771	2.3664634228	123.98439789	Well_9
5597.394	25.354389191	67.444351196	0.1176308692	2.3659055233	121.83979797	Well_9
5597.594	24.917518616	67.297584534	0.1094923764	2.3848807812	120.00789642	Well_9
5597.794	22.114450455	66.590454102	0.1030909196	2.4127078056	119.26529694	Well_9
5597.994	21.082519531	65.297233582	0.1012710631	2.4672079086	120.03849792	Well_9
5598.194	22.477907181	64.952568054	0.0976428241	2.4851500988	121.14630127	Well_9
5598.394	26.030391693	66.387451172	0.101837486	2.4659802914	122.93019867	Well_9
5598.594	33.504104614	68.711624146	0.1155827269	2.4397416115	126.13670349	Well_9
5598.794	38.504650116	71.33190918	0.1275489926	2.4146142006	128.44720459	Well_9
5598.994	37.132846832	72.804855347	0.1364635229	2.388314724	130.6381073	Well_9
5599.194	33.728710175	73.491668701	0.1408008635	2.3667180538	132.55000305	Well_9
5599.394	31.765569687	73.509475708	0.1480866522	2.3700964451	134.68460083	Well_9
5599.594	26.750993729	72.750854492	0.1537636667	2.370651722	134.7026062	Well_9
5599.794	22.706554413	72.075500488	0.1500825584	2.3602440357	133.56610107	Well_9
5599.994	26.404928207	71.911224365	0.1391467601	2.3658137321	132.2144928	Well_9
5600.194	43.259952545	71.238388062	0.1304738224	2.3771588802	129.3289032	Well_9
5600.394	68.599365234	70.052696228	0.1291009188	2.3610394001	126.20780182	Well_9
5600.594	62.162307739	69.626968384	0.1288354695	2.3547501564	124.57630157	Well_9
5600.794	44.300731659	69.54234314	0.1331600845	2.3916215897	123.43669891	Well_9
5600.994	31.578119278	69.579025269	0.1388211548	2.4256834984	122.57389832	Well_9
5601.194	28.983547211	69.379219055	0.1380417645	2.4332726002	121.55750275	Well_9
5601.394	30.811368942	69.081825256	0.1353591084	2.4412379265	119.53700256	Well_9
5601.594	29.819778442	67.689331055	0.1273751408	2.47757411	116.04779816	Well_9
5601.794	37.138576508	63.397640228	0.1090264544	2.5584840775	111.36699677	Well_9
5601.994	53.141147614	61.07636261	0.0900228098	2.6046614647	108.61009979	Well_9
5602.194	57.881694794	60.08763504	0.0785329342	2.5892913342	108.16239929	Well_9
5602.394	49.52645874	61.702953339	0.0803577229	2.5414934158	109.92340088	Well_9
5602.594	45.709579468	67.03830719	0.0959508047	2.4611115456	115.0734024	Well_9
5602.794	43.663650513	69.323493958	0.1113274321	2.4153268337	119.79979706	Well_9
5602.994	35.926212311	69.511398315	0.1210174561	2.4093558788	123.3792038	Well_9
5603.194	27.127113342	69.666824341	0.128516525	2.4273414612	124.85949707	Well_9
5603.394	22.541770935	69.760749817	0.1297511905	2.4393017292	125.34889984	Well_9
5603.594	22.965736389	68.525543213	0.1245712414	2.4518885612	124.96209717	Well_9
5603.794	29.504928589	67.944709778	0.1212319285	2.4673655033	124.70649719	Well_9
5603.994	33.346416473	68.393890381	0.1242766678	2.4682023525	124.64679718	Well_9
5604.194	30.409597397	69.162254333	0.1282737404	2.4477667809	124.90119934	Well_9
5604.394	26.787273407	69.55606842	0.1313531697	2.4284322262	125.80570221	Well_9
5604.594	27.146774292	69.638648987	0.1319232732	2.410148859	126.21880341	Well_9
5604.794	30.267547607	69.416595459	0.1306683719	2.4076268673	126.39749908	Well_9
5604.994	31.099370956	69.239852905	0.1316352338	2.4378948212	126.50630188	Well_9
5605.194	26.087659836	69.293716431	0.1349094659	2.446590662	126.7410965	Well_9
5605.394	21.414955139	70.108215332	0.1400235146	2.423448801	127.85540009	Well_9
5605.594	18.937398911	71.63217926	0.1475673616	2.4015555382	128.82829285	Well_9
5605.794	17.682756424	71.242401123	0.1502746493	2.3910079002	128.2539978	Well_9
5605.994	16.910217285	70.04989624	0.1491099894	2.4076619148	127.16359711	Well_9
5606.194	16.639251709	68.627876282	0.1415050924	2.4489078522	125.55419922	Well_9
5606.394	14.461360931	67.39591217	0.1360587627	2.5219063759	124.36450195	Well_9
5606.594	12.134025574	66.564590454	0.1313178539	2.5690436363	124.00779724	Well_9
5606.794	11.951011658	66.591567993	0.1280353516	2.5476453304	124.74610138	Well_9
5606.994	15.010608673	68.60244751	0.1382750273	2.5237085819	126.78520203	Well_9
5607.194	16.572921753	70.411605835	0.1499945074	2.4943511486	129.24240112	Well_9
5607.394	14.903129578	71.72605896	0.1557091475	2.4210095406	131.14179993	Well_9
5607.594	13.594390869	73.212226868	0.1578232646	2.3584134579	133.14160156	Well_9
5607.794	13.890166283	73.75969696	0.1572729647	2.3472845554	134.42739868	Well_9
5607.994	14.250441551	74.146820068	0.1576865464	2.3568341732	135.23179626	Well_9
5608.194	14.06034565	74.531913757	0.1595933884	2.3688316345	135.95500183	Well_9
5608.394	15.479221344	74.35912323	0.1597932577	2.3752279282	136.05140686	Well_9
5608.594	18.418729782	73.956748962	0.1609530896	2.3887312412	136.01930237	Well_9
5608.794	20.998657227	73.47580719	0.1582707167	2.4079141617	135.54269409	Well_9
5608.994	22.030454636	72.203147888	0.1525639892	2.4164803028	134.39280701	Well_9
5609.194	22.075084686	70.852882385	0.1478501409	2.4100184441	132.97619629	Well_9
5609.394	21.922101974	70.266098022	0.1510105431	2.392385006	131.59410095	Well_9
5609.594	19.183555603	69.802764893	0.1568037271	2.3829348087	130.76829529	Well_9
5609.794	17.03663063	69.527099609	0.1618050337	2.3968961239	130.50149536	Well_9
5609.994	16.358644485	69.454093933	0.1676091552	2.4164824486	130.98820496	Well_9
5610.194	14.468725204	69.812072754	0.1706089377	2.4032952785	132.40690613	Well_9
5610.394	13.449137688	70.560218811	0.1767957658	2.3876984119	133.6257019	Well_9
5610.594	14.445695877	71.392372131	0.1836170852	2.3813149929	134.42050171	Well_9
5610.794	15.106873512	71.738052368	0.1833155453	2.3726217747	134.98399353	Well_9
5610.994	14.241485596	72.169517517	0.1775268465	2.3661346436	135.77430725	Well_9
5611.194	12.849544525	72.74344635	0.1715139896	2.3632984161	136.43060303	Well_9
5611.394	12.900597572	73.312606812	0.1679184437	2.3609569073	136.31080627	Well_9
5611.594	13.024888039	73.363090515	0.165476352	2.3521161079	134.522995	Well_9
5611.794	13.446480751	73.112968445	0.1654553413	2.3509857655	131.80090332	Well_9
5611.994	15.872234344	72.64176178	0.1646062434	2.3646597862	129.99429321	Well_9
5612.194	17.331151962	71.649719238	0.1583826691	2.3990221024	127.88569641	Well_9
5612.394	15.286414146	70.94606781	0.1495689601	2.4455709457	125.30560303	Well_9
5612.594	17.874357224	70.777420044	0.1457654834	2.4547801018	122.81829834	Well_9
5612.794	31.42719841	69.614929199	0.1396527439	2.4204483032	119.57740021	Well_9
5612.994	36.151470184	67.55632782	0.1287147403	2.3999929428	118.8368988	Well_9
5613.194	24.354675293	66.464790344	0.1204299107	2.4417028427	119.12200165	Well_9
5613.394	17.038473129	65.229187012	0.1139917821	2.4947390556	120.12390137	Well_9
5613.594	15.218882561	65.186782837	0.1105400696	2.4959542751	122.06909943	Well_9
5613.794	14.373160362	66.744926453	0.1120961085	2.4747076035	122.82409668	Well_9
5613.994	14.015552521	67.830871582	0.1233931333	2.4646127224	123.02929688	Well_9
5614.194	14.395547867	68.338142395	0.1305372268	2.4383747578	123.00440216	Well_9
5614.394	15.716323853	68.460868835	0.1327209026	2.413618803	122.81880188	Well_9
5614.594	16.259038925	68.472709656	0.1343466341	2.4250793457	122.37310028	Well_9
5614.794	17.668367386	67.545936584	0.1375569999	2.412797451	121.83670044	Well_9
5614.994	18.814062119	66.609931946	0.1430111378	2.405074358	121.46790314	Well_9
5615.194	16.862354279	66.41999054	0.141045019	2.4378826618	120.69689941	Well_9
5615.394	16.214019775	66.517578125	0.1322751194	2.4617779255	120.08450317	Well_9
5615.594	16.478755951	66.620376587	0.1283075064	2.4632325172	119.21569824	Well_9
5615.794	16.271377563	66.711547852	0.1266706288	2.4690961838	117.80239868	Well_9
5615.994	14.00268364	66.86151123	0.1180698276	2.4886174202	115.44589996	Well_9
5616.194	12.115099907	66.656867981	0.1077326685	2.496866703	113.09989929	Well_9
5616.394	10.948440552	66.049133301	0.1043307036	2.4777822495	112.55549622	Well_9
5616.594	10.88772583	65.208297729	0.1036854684	2.4703338146	113.3144989	Well_9
5616.794	11.623271942	65.237113953	0.1038215533	2.461835146	115.19419861	Well_9
5616.994	12.788014412	65.825042725	0.1109395996	2.4342830181	117.91539764	Well_9
5617.194	14.353076935	67.58140564	0.1270794719	2.4086008072	119.68360138	Well_9
5617.394	15.994226456	68.798820496	0.1391227245	2.3845293522	120.55509949	Well_9
5617.594	15.627638817	68.97681427	0.1437942386	2.3763208389	120.34760284	Well_9
5617.794	13.664194107	67.812088013	0.1410176605	2.3988087177	119.55310059	Well_9
5617.994	14.046240807	66.51524353	0.1367006749	2.4084379673	118.77680206	Well_9
5618.194	15.915513992	65.378646851	0.1366665512	2.4344146252	117.87709808	Well_9
5618.394	18.770614624	64.585235596	0.1367859542	2.4538283348	116.52670288	Well_9
5618.594	20.552928925	63.530826569	0.1339141428	2.4564347267	115.16210175	Well_9
5618.794	19.076604843	62.73260498	0.1317066252	2.4820113182	114.21790314	Well_9
5618.994	15.45167923	62.717033386	0.1317941397	2.5097024441	113.10710144	Well_9
5619.194	13.478158951	61.963581085	0.1318399757	2.4815394878	111.62210083	Well_9
5619.394	11.499337196	61.397544861	0.133157149	2.4854059219	111.06829834	Well_9
5619.594	10.15212059	61.998165131	0.133602187	2.5110676289	111.33000183	Well_9
5619.794	11.383784294	61.906478882	0.1347922087	2.5017468929	113.34140015	Well_9
5619.994	12.383255959	62.31583786	0.1398271024	2.4860687256	115.75669861	Well_9
5620.194	12.458490372	64.30480957	0.1460366994	2.472026825	118.67949677	Well_9
5620.394	12.419740677	65.723419189	0.1494574249	2.4486689568	120.99150085	Well_9
5620.594	11.568240166	66.922286987	0.1507708132	2.4353933334	122.29239655	Well_9
5620.794	10.24325943	67.39125061	0.1513601989	2.4363110065	123.62329865	Well_9
5620.994	9.9987163544	67.836479187	0.1506226361	2.4611270428	125.13600159	Well_9
5621.194	10.705483437	68.40486145	0.1566508859	2.4559025764	127.59089661	Well_9
5621.394	11.346218109	69.025047302	0.166351676	2.4016244411	130.918396	Well_9
5621.594	12.308714867	70.155174255	0.171865508	2.3686420918	132.46060181	Well_9
5621.794	11.170272827	70.987960815	0.1698185056	2.3664629459	132.77020264	Well_9
5621.994	10.147756577	71.508224487	0.1703502387	2.3807022572	132.92359924	Well_9
5622.194	9.809056282	72.471763611	0.1833862215	2.3559575081	133.14460754	Well_9
5622.394	9.9730195999	73.90952301	0.2106323093	2.2960743904	133.30090332	Well_9
5622.594	9.7979679108	75.844078064	0.2359367162	2.2407565117	133.17280579	Well_9
5622.794	9.6513032913	77.331336975	0.2496390343	2.2183730602	132.60560608	Well_9
5622.994	10.178977013	77.163963318	0.2498145252	2.2342784405	131.47360229	Well_9
5623.194	10.23103714	76.173904419	0.2430485785	2.2547614574	129.87130737	Well_9
5623.394	10.571783066	74.558944702	0.2414829433	2.2617769241	128.69540405	Well_9
5623.594	10.554802895	74.136322021	0.2408545762	2.2698802948	127.78089905	Well_9
5623.794	10.565875053	74.394218445	0.2324652821	2.2950646877	127.36340332	Well_9
5623.994	10.518568993	74.679283142	0.2245079279	2.3268311024	127.36319733	Well_9
5624.194	10.462217331	74.278251648	0.2241069973	2.3350059986	126.70950317	Well_9
5624.394	11.741571426	73.487045288	0.2210801244	2.3159456253	125.729599	Well_9
5624.594	12.344896317	72.79284668	0.2156006247	2.3326041698	125.12509918	Well_9
5624.794	11.470665932	72.111808777	0.2087445855	2.355471611	124.81490326	Well_9
5624.994	12.422223091	71.911956787	0.2087157369	2.3455061913	125.12239838	Well_9
5625.194	13.751173019	72.106712341	0.2243534625	2.3384459019	125.11129761	Well_9
5625.394	12.432720184	72.694358826	0.2366672158	2.3232901096	123.95510101	Well_9
5625.594	11.693081856	72.532577515	0.2259423584	2.3016409874	120.80599976	Well_9
5625.794	12.427908897	70.87676239	0.2081201673	2.3176074028	115.31259918	Well_9
5625.994	13.588371277	67.259788513	0.184563458	2.3946020603	108.48000336	Well_9
5626.194	19.848073959	62.83575058	0.1390736252	2.5293109417	103.13179779	Well_9
5626.394	28.186731339	60.528625488	0.1010330692	2.6279730797	100.51789856	Well_9
5626.594	34.587779999	58.641777039	0.0780753642	2.6570720673	99.353897095	Well_9
5626.794	36.041992188	57.318599701	0.0649690703	2.6595962048	98.914199829	Well_9
5626.994	34.507263184	57.806629181	0.0613582432	2.6705093384	98.770896912	Well_9
5627.194	39.660732269	58.252002716	0.0575720854	2.6714954376	99.327796936	Well_9
5627.394	53.476139069	58.615680695	0.0586440861	2.6559598446	100.47350311	Well_9
5627.594	66.679031372	60.413028717	0.0650580823	2.6365549564	101.18630219	Well_9
5627.794	85.078300476	61.047466278	0.0653267354	2.6369879246	100.97409821	Well_9
5627.994	87.555870056	58.958244324	0.0608609281	2.6654410362	101.02899933	Well_9
5628.194	59.530181885	56.859912872	0.0644489303	2.7048399448	99.986602783	Well_9
5628.394	40.636417389	56.143325806	0.067441687	2.695425272	99.531097412	Well_9
5628.594	36.525081635	56.495510101	0.0729069188	2.6398181915	99.747802734	Well_9
5628.794	44.654098511	57.763355255	0.0707847178	2.6266846657	99.989196777	Well_9
5628.994	55.772468567	58.872146606	0.0587414131	2.6411204338	99.865997314	Well_9
5629.194	52.438220978	58.573196411	0.0503873788	2.6705346107	99.313598633	Well_9
5629.394	45.218994141	57.880821228	0.0504285321	2.6830217838	98.614402771	Well_9
5629.594	41.274066925	56.790935516	0.0535945818	2.6700479984	97.944503784	Well_9
5629.794	35.508831024	55.672866821	0.0544990525	2.6663393974	97.604400635	Well_9
5629.994	36.583713531	55.355453491	0.0513145402	2.6684305668	97.727996826	Well_9
5630.194	54.756599426	55.265167236	0.0484370403	2.6778070927	98.149902344	Well_9
5630.394	61.245628357	55.67073822	0.0515396371	2.7041511536	98.939201355	Well_9
5630.594	35.967422485	56.622097015	0.0611830354	2.6918513775	99.685897827	Well_9
5630.794	19.265832901	57.078784943	0.0721284002	2.6312508583	100.85590363	Well_9
5630.994	15.866773605	56.883750916	0.075582698	2.6131772995	102.97450256	Well_9
5631.194	22.713155746	57.1170578	0.0789668635	2.6496860981	104.90750122	Well_9
5631.394	34.942409515	58.015213013	0.0901881605	2.6510419846	107.52950287	Well_9
5631.594	31.650381088	59.577072144	0.1055898666	2.5847156048	108.60150146	Well_9
5631.794	22.22640419	61.183998108	0.1182899177	2.5011470318	108.83519745	Well_9
5631.994	21.479780197	61.352771759	0.1155945808	2.5083858967	107.51180267	Well_9
5632.194	33.215316772	60.644355774	0.0946222916	2.5613172054	103.95320129	Well_9
5632.394	65.463844299	59.051620483	0.0668163598	2.6246078014	101.64379883	Well_9
5632.594	85.780433655	58.208309174	0.0502434187	2.6708836555	101.65589905	Well_9
5632.794	90.422439575	58.528373718	0.0438650064	2.6772158146	102.13749695	Well_9
5632.994	101.8306427	59.632740021	0.0385659449	2.6636943817	103.10849762	Well_9
5633.194	113.21968079	61.193950653	0.0380332805	2.655049324	104.52639771	Well_9
5633.394	119.85845947	62.046607971	0.0430449843	2.6535503864	106.03119659	Well_9
5633.594	123.25897217	62.451366425	0.0399385281	2.6495923996	107.9980011	Well_9
5633.794	127.14386749	62.636734009	0.0404127575	2.6426105499	109.18659973	Well_9
5633.994	131.81015015	63.317070007	0.0450034328	2.6259038448	110.46369934	Well_9
5634.194	123.79270172	63.116912842	0.0460680313	2.5875952244	110.57219696	Well_9
5634.394	97.932182312	62.203662872	0.0464419462	2.597253561	109.7845993	Well_9
5634.594	66.36403656	61.085002899	0.0522637405	2.6390054226	107.84159851	Well_9
5634.794	53.531887054	59.766475677	0.0487183742	2.652983427	106.28299713	Well_9
5634.994	59.333568573	57.816314697	0.0433476269	2.6568892002	106.22820282	Well_9
5635.194	71.186943054	58.122673035	0.0399306826	2.6635181904	107.79660034	Well_9
5635.394	77.08744812	59.840812683	0.0386575311	2.6653785706	111.12239838	Well_9
5635.594	78.722099304	62.035259247	0.046668537	2.6047194004	117.09809875	Well_9
5635.794	64.890968323	64.799308777	0.0681887269	2.5016953945	123.32330322	Well_9
5635.994	39.764965057	68.684494019	0.1004918665	2.4625382423	126.38020325	Well_9
5636.194	23.835924149	69.641143799	0.1359303892	2.4498574734	127.33499908	Well_9
5636.394	16.259038925	68.97808075	0.1556550264	2.4538724422	127.49669647	Well_9
5636.594	14.464630127	68.133773804	0.1598747075	2.4615101814	126.08779907	Well_9
5636.794	14.939753532	67.366127014	0.1605988741	2.4506738186	124.33640289	Well_9
5636.994	12.83862114	65.938560486	0.1562093198	2.4528708458	122.20159912	Well_9
5637.194	11.521187782	64.863647461	0.1486232132	2.4673895836	120.71399689	Well_9
5637.394	11.145468712	63.747268677	0.1424079686	2.4828042984	120.0019989	Well_9
5637.594	11.429793358	63.252933502	0.1390814781	2.4836337566	119.92469788	Well_9
5637.794	11.200620651	63.1758461	0.1348159015	2.4738616943	121.17949677	Well_9
5637.994	10.357533455	63.50944519	0.1357272118	2.483853817	122.79350281	Well_9
5638.194	10.794446945	64.635307312	0.1433078349	2.4878535271	124.43060303	Well_9
5638.394	10.966990471	65.719230652	0.157753706	2.4475259781	125.82160187	Well_9
5638.594	9.9321393967	66.711517334	0.1757274419	2.4144079685	127.60469818	Well_9
5638.794	9.5729198456	68.457565308	0.191018492	2.3832566738	128.49909973	Well_9
5638.994	9.2252426147	69.562332153	0.2055726498	2.3654897213	128.84150696	Well_9
5639.194	9.2169408798	70.060165405	0.2149138451	2.364575386	128.85539246	Well_9
5639.394	9.8037900925	70.413909912	0.2168666422	2.3682849407	128.5632019	Well_9
5639.594	8.6762418747	70.240097046	0.2155686617	2.3638050556	127.98709869	Well_9
5639.794	8.3269386292	70.246788025	0.212951079	2.3704156876	127.05670166	Well_9
5639.994	8.7481594086	70.558509827	0.2088765502	2.3844466209	126.41100311	Well_9
5640.194	8.6782579422	70.690391541	0.2046371549	2.3879783154	125.8214035	Well_9
5640.394	9.3988351822	70.641410828	0.2051574886	2.4141068459	125.48470306	Well_9
5640.594	10.429609299	70.863372803	0.2107614726	2.4255959988	124.98179626	Well_9
5640.794	10.489153862	70.804199219	0.2157680839	2.4022915363	124.67070007	Well_9
5640.994	9.292383194	70.742324829	0.2134619802	2.4027152061	124.06700134	Well_9
5641.194	9.2846565247	70.776939392	0.1995501816	2.3987519741	121.91880035	Well_9
5641.394	8.6484804153	70.265762329	0.1851318181	2.402765274	119.61470032	Well_9
5641.594	8.3418664932	68.234832764	0.1719773263	2.4317333698	116.27030182	Well_9
5641.794	9.100153923	66.159851074	0.1603436321	2.4783275127	113.7385025	Well_9
5641.994	9.9045190811	64.717185974	0.1490074694	2.4956858158	110.31880188	Well_9
5642.194	9.8147544861	63.389163971	0.1366159916	2.5082342625	108.32450104	Well_9
5642.394	9.3545408249	62.200397491	0.1256748289	2.5348062515	106.90070343	Well_9
5642.594	8.8169708252	61.074573517	0.1155311167	2.5502607822	105.16339874	Well_9
5642.794	9.2530899048	60.328842163	0.1099166423	2.5687320232	104.84100342	Well_9
5642.994	9.7347621918	60.395637512	0.1109866649	2.5751488209	104.85070038	Well_9
5643.194	9.9806642532	60.552196503	0.1156435683	2.563416481	105.46820068	Well_9
5643.394	10.264689445	61.186367035	0.118763946	2.5550849438	106.72440338	Well_9
5643.594	10.056621552	62.171257019	0.1212523058	2.5607819557	107.94830322	Well_9
5643.794	9.6690587997	62.773860931	0.124298729	2.53627491	109.23709869	Well_9
5643.994	8.0268030167	63.328994751	0.1310412884	2.5170300007	110.36170197	Well_9
5644.194	7.8725504875	63.957260132	0.1403419524	2.527620554	111.37239838	Well_9
5644.394	8.3258619308	64.713668823	0.1446403414	2.5188388824	112.33029938	Well_9
5644.594	8.7969808578	65.437805176	0.1497417241	2.4956905842	113.10839844	Well_9
5644.794	9.4585208893	66.009483337	0.1521674991	2.4822511673	113.5223999	Well_9
5644.994	9.3978509903	66.367240906	0.1468546391	2.4746134281	113.70819855	Well_9
5645.194	9.3808965683	66.258560181	0.1416617334	2.4748108387	113.8266983	Well_9
5645.394	9.0831260681	66.169464111	0.1441815794	2.4835393429	113.72350311	Well_9
5645.594	9.8914194107	66.1381073	0.1491452307	2.4766032696	113.37169647	Well_9
5645.794	9.8830728531	65.545875549	0.1476002932	2.4675273895	112.82499695	Well_9
5645.994	9.1617097855	64.459388733	0.1432613432	2.4776213169	112.09030151	Well_9
5646.194	9.0364456177	63.516254425	0.1333756298	2.5005555153	111.34339905	Well_9
5646.394	9.875831604	62.032131195	0.1189196631	2.5180745125	110.54579926	Well_9
5646.594	10.476446152	60.604488373	0.1035671905	2.540014267	109.40380096	Well_9
5646.794	10.706125259	59.135051727	0.0922751427	2.5673940182	107.98719788	Well_9
5646.994	10.990865707	58.076423645	0.0872837529	2.565032959	106.43669891	Well_9
5647.194	12.744318008	57.423126221	0.0817892253	2.5433354378	106.00869751	Well_9
5647.394	18.328086853	58.845722198	0.0672928169	2.5637960434	107.0440979	Well_9
5647.594	27.756191254	61.637889862	0.046584513	2.5923714638	108.85700226	Well_9
5647.794	40.626628876	63.572322845	0.0284525119	2.5673220158	110.15989685	Well_9
5647.994	44.297035217	64.426521301	0.0188196376	2.5808064938	110.65529633	Well_9
5648.194	39.748966217	64.09098053	0.0146093909	2.6160390377	111.23899841	Well_9
5648.394	39.836715698	61.572490692	0.0145491343	2.6134204865	112.50710297	Well_9
5648.594	39.525245667	61.76455307	0.0146521861	2.6256041527	114.80860138	Well_9
5648.794	45.157314301	64.820167542	0.0114814779	2.6303076744	118.30449677	Well_9
5648.994	69.797264099	68.367500305	0.0074025588	2.5620503426	121.66639709	Well_9
5649.194	96.983093262	72.072357178	0.0083821053	2.4617028236	122.92639923	Well_9
5649.394	96.326721191	74.144294739	0.0098242257	2.4660305977	121.28479767	Well_9
5649.594	76.726997375	72.543571472	0.0124604721	2.5554189682	116.98870087	Well_9
5649.794	51.372638702	69.205863953	0.0221316312	2.6364631653	111.15480042	Well_9
5649.994	32.723651886	61.202949524	0.0367779285	2.6440556049	107.12729645	Well_9
5650.194	31.681671143	58.225666046	0.0547398888	2.6099197865	104.68990326	Well_9
5650.394	29.988592148	58.972583771	0.0749871209	2.5818860531	102.62210083	Well_9
5650.594	27.786340714	60.517795563	0.0924230218	2.5430011749	102.04470062	Well_9
5650.794	28.829723358	61.190052032	0.1005875617	2.5264203548	102.50550079	Well_9
5650.994	31.469482422	61.359237671	0.0944826528	2.5636909008	102.83959961	Well_9
5651.194	36.496685028	60.47410202	0.0767966583	2.6039197445	104.18900299	Well_9
