MD	DTCO	GR	RHOB	PHIE	PHI_ALT	DTS	WELL
3623.5624	67.917243958						Well_1
3623.7624	67.63155365						Well_1
3623.9624	67.61946106						Well_1
3624.1624	67.808181763						Well_1
3624.3624	68.149650574						Well_1
3624.5624	68.647384644						Well_1
3624.7624	68.999168396						Well_1
3624.9624	69.027297974						Well_1
3625.1624	68.683784485						Well_1
3625.3624	68.026786804						Well_1
3625.5624	67.450111389						Well_1
3625.7624	67.133125305						Well_1
3625.9624	67.03742218						Well_1
3626.1624	67.077186584						Well_1
3626.3624	67.156272888						Well_1
3626.5624	67.27709198						Well_1
3626.7624	67.417182922						Well_1
3626.9624	67.450180054						Well_1
3627.1624	67.373847961						Well_1
3627.3624	67.311080933						Well_1
3627.5624	67.397323608						Well_1
3627.7624	67.72542572						Well_1
3627.9624	68.098983765						Well_1
3628.1624	68.262992859						Well_1
3628.3624	68.123298645						Well_1
3628.5624	67.832679749						Well_1
3628.7624	67.656455994						Well_1
3628.9624	67.646980286						Well_1
3629.1624	67.720001221						Well_1
3629.3624	67.722259521						Well_1
3629.5624	67.626075745						Well_1
3629.7624	67.555534363						Well_1
3629.9624	67.577049255						Well_1
3630.1624	67.609901428						Well_1
3630.3624	67.52897644						Well_1
3630.5624	67.317153931						Well_1
3630.7624	67.081520081						Well_1
3630.9624	66.989646912						Well_1
3631.1624	67.135253906						Well_1
3631.3624	67.437324524						Well_1
3631.5624	67.741859436						Well_1
3631.7624	67.872016907						Well_1
3631.9624	67.80721283						Well_1
3632.1624	67.584671021						Well_1
3632.3624	67.313690186						Well_1
3632.5624	67.136383057						Well_1
3632.7624	67.101470947						Well_1
3632.9624	67.20059967						Well_1
3633.1624	67.304977417						Well_1
3633.3624	67.322517395						Well_1
3633.5624	67.210281372						Well_1
3633.7624	67.098129272						Well_1
3633.9624	67.106369019						Well_1
3634.1624	67.225006104						Well_1
3634.3624	67.345046997						Well_1
3634.5624	67.388931274						Well_1
3634.7624	67.332817078						Well_1
3634.9624	67.199737549						Well_1
3635.1624	66.961608887						Well_1
3635.3624	66.656684875						Well_1
3635.5624	66.494903564						Well_1
3635.7624	66.551017761						Well_1
3635.9624	66.779037476						Well_1
3636.1624	67.027458191						Well_1
3636.3624	67.097351074						Well_1
3636.5624	66.830131531						Well_1
3636.7624	66.060333252						Well_1
3636.9624	64.813514709						Well_1
3637.1624	63.228126526						Well_1
3637.3624	61.572471619						Well_1
3637.5624	60.345062256						Well_1
3637.7624	59.708248138						Well_1
3637.9624	59.64528656						Well_1
3638.1624	60.09015274						Well_1
3638.3624	60.745857239						Well_1
3638.5624	61.443149567						Well_1
3638.7624	62.183063507						Well_1
3638.9624	62.773700714						Well_1
3639.1624	63.070468903						Well_1
3639.3624	63.148441315						Well_1
3639.5624	63.089328766						Well_1
3639.7624	62.967418671						Well_1
3639.9624	62.924255371						Well_1
3640.1624	63.014801025						Well_1
3640.3624	63.326812744						Well_1
3640.5624	63.88666153						Well_1
3640.7624	64.30480957						Well_1
3640.9624	64.030593872						Well_1
3641.1624	62.738624573						Well_1
3641.3624	60.649219513						Well_1
3641.5624	58.433940887						Well_1
3641.7624	56.560077667						Well_1
3641.9624	55.641002655						Well_1
3642.1624	56.052837372						Well_1
3642.3624	58.116737366						Well_1
3642.5624	61.754863739						Well_1
3642.7624	65.9402771						Well_1
3642.9624	69.738037109						Well_1
3643.1624	72.529022217						Well_1
3643.3624	74.597557068						Well_1
3643.5624	76.336006165						Well_1
3643.7624	77.842224121						Well_1
3643.9624	79.158233643						Well_1
3644.1624	80.274688721						Well_1
3644.3624	81.20059967						Well_1
3644.5624	81.933982849						Well_1
3644.7624	82.416275024						Well_1
3644.9624	82.650032043						Well_1
3645.1624	82.693740845						Well_1
3645.3624	82.748092651						Well_1
3645.5624	83.1378479						Well_1
3645.7624	83.969177246						Well_1
3645.9624	84.90234375						Well_1
3646.1624	85.770431519						Well_1
3646.3624	86.385635376						Well_1
3646.5624	86.681251526						Well_1
3646.7624	86.806365967						Well_1
3646.9624	86.750434875						Well_1
3647.1624	86.580368042						Well_1
3647.3624	86.541564941						Well_1
3647.5624	86.711044312						Well_1
3647.7624	86.978126526						Well_1
3647.9624	87.194160461						Well_1
3648.1624	87.275543213						Well_1
3648.3624	87.190925598						Well_1
3648.5624	87.015869141						Well_1
3648.7624	86.802345276						Well_1
3648.9624	86.640472412						Well_1
3649.1624	86.591072083						Well_1
3649.3624	86.658325195						Well_1
3649.5624	86.820907593						Well_1
3649.7624	86.898368835						Well_1
3649.9624	86.772468567						Well_1
3650.1624	86.454391479						Well_1
3650.3624	86.085044861						Well_1
3650.5624	85.902664185						Well_1
3650.7624	86.008575439						Well_1
3650.9624	86.294677734						Well_1
3651.1624	86.608818054						Well_1
3651.3624	86.803779602						Well_1
3651.5624	86.769805908						Well_1
3651.7624	86.633522034						Well_1
3651.9624	86.450622559						Well_1
3652.1624	86.339035034						Well_1
3652.3624	86.439743042						Well_1
3652.5624	86.727790833						Well_1
3652.7624	87.080070496						Well_1
3652.9624	87.368888855						Well_1
3653.1624	87.449775696						Well_1
3653.3624	87.249282837						Well_1
3653.5624	86.91607666						Well_1
3653.7624	86.630081177						Well_1
3653.9624	86.459892273						Well_1
3654.1624	86.432823181						Well_1
3654.3624	86.457069397						Well_1
3654.5624	86.457069397						Well_1
3654.7624	86.426040649						Well_1
3654.9624	86.332954407						Well_1
3655.1624	86.112243652						Well_1
3655.3624	85.815887451						Well_1
3655.5624	85.586769104						Well_1
3655.7624	85.53036499						Well_1
3655.9624	85.735679626						Well_1
3656.1624	86.097602844						Well_1
3656.3624	86.495521545						Well_1
3656.5624	86.898880005						Well_1
3656.7624	87.169143677						Well_1
3656.9624	87.240104675						Well_1
3657.1624	87.176841736						Well_1
3657.3624	87.074493408						Well_1
3657.5624	87.054664612						Well_1
3657.7624	87.192985535						Well_1
3657.9624	87.321525574						Well_1
3658.1624	87.164405823						Well_1
3658.3624	86.725875854						Well_1
3658.5624	86.189727783						Well_1
3658.7624	85.720100403						Well_1
3658.9624	85.435691833						Well_1
3659.1624	85.366149902						Well_1
3659.3624	85.420799255						Well_1
3659.5624	85.670837402						Well_1
3659.7624	86.213874817						Well_1
3659.9624	86.917030334						Well_1
3660.1624	87.608505249						Well_1
3660.3624	88.168151855						Well_1
3660.5624	88.435058594						Well_1
3660.7624	88.433609009						Well_1
3660.9624	88.256652832						Well_1
3661.1624	88.015274048						Well_1
3661.3624	87.777534485						Well_1
3661.5624	87.473716736						Well_1
3661.7624	86.914794922						Well_1
3661.9624	86.130516052						Well_1
3662.1624	85.343971252						Well_1
3662.3624	84.860641479						Well_1
3662.5624	84.775619507						Well_1
3662.7624	84.954078674						Well_1
3662.9624	85.290908813						Well_1
3663.1624	85.639457703						Well_1
3663.3624	85.875366211						Well_1
3663.5624	85.961410522						Well_1
3663.7624	85.897079468						Well_1
3663.9624	85.826660156						Well_1
3664.1624	85.942306519						Well_1
3664.3624	86.342247009						Well_1
3664.5624	86.852798462						Well_1
3664.7624	87.298561096						Well_1
3664.9624	87.466278076						Well_1
3665.1624	87.316940308						Well_1
3665.3624	87.026138306						Well_1
3665.5624	86.713401794						Well_1
3665.7624	86.358840942						Well_1
3665.9624	85.978469849						Well_1
3666.1624	85.591781616						Well_1
3666.3624	85.309623718						Well_1
3666.5624	85.336654663						Well_1
3666.7624	85.752655029						Well_1
3666.9624	86.395652771						Well_1
3667.1624	87.042686462						Well_1
3667.3624	87.557159424						Well_1
3667.5624	87.82673645						Well_1
3667.7624	88.006492615						Well_1
3667.9624	88.173545837						Well_1
3668.1624	88.223007202						Well_1
3668.3624	88.04523468						Well_1
3668.5624	87.591926575						Well_1
3668.7624	86.854774475						Well_1
3668.9624	86.018135071						Well_1
3669.1624	85.152244568						Well_1
3669.3624	84.167739868						Well_1
3669.5624	83.163749695						Well_1
3669.7624	82.41318512						Well_1
3669.9624	82.021720886						Well_1
3670.1624	81.772171021						Well_1
3670.3624	80.918907166						Well_1
3670.5624	79.053581238						Well_1
3670.7624	76.536697388						Well_1
3670.9624	74.311668396						Well_1
3671.1624	72.841636658						Well_1
3671.3624	72.004859924						Well_1
3671.5624	71.097480774						Well_1
3671.7624	69.9480896						Well_1
3671.9624	68.794403076						Well_1
3672.1624	67.988395691						Well_1
3672.3624	67.777534485						Well_1
3672.5624	68.305381775						Well_1
3672.7624	69.434089661						Well_1
3672.9624	70.713104248						Well_1
3673.1624	71.637832642						Well_1
3673.3624	71.681228638						Well_1
3673.5624	71.055168152						Well_1
3673.7624	70.108901978						Well_1
3673.9624	69.221298218						Well_1
3674.1624	68.63948822						Well_1
3674.3624	68.410430908						Well_1
3674.5624	68.425186157						Well_1
3674.7624	68.411148071						Well_1
3674.9624	68.234962463						Well_1
3675.1624	67.992355347						Well_1
3675.3624	67.88785553						Well_1
3675.5624	67.93775177						Well_1
3675.7624	67.972373962						Well_1
3675.9624	67.809936523						Well_1
3676.1624	67.605369568						Well_1
3676.3624	67.553367615						Well_1
3676.5624	67.711524963						Well_1
3676.7624	67.926361084						Well_1
3676.9624	67.999305725						Well_1
3677.1624	67.827026367						Well_1
3677.3624	67.641838074						Well_1
3677.5624	67.557296753						Well_1
3677.7624	67.601501465						Well_1
3677.9624	67.797843933						Well_1
3678.1624	68.039459229						Well_1
3678.3624	68.128265381						Well_1
3678.5624	67.951927185						Well_1
3678.7624	67.494285583						Well_1
3678.9624	66.890823364						Well_1
3679.1624	66.522956848						Well_1
3679.3624	66.418563843						Well_1
3679.5624	66.573623657						Well_1
3679.7624	67.974479675						Well_1
3679.9624	70.99017334						Well_1
3680.1624	75.129348755						Well_1
3680.3624	79.292938232						Well_1
3680.5624	82.164306641						Well_1
3680.7624	83.295982361						Well_1
3680.9624	83.316497803						Well_1
3681.1624	82.78453064						Well_1
3681.3624	81.428581238						Well_1
3681.5624	79.006362915						Well_1
3681.7624	75.844528198						Well_1
3681.9624	72.684051514						Well_1
3682.1624	70.207000732						Well_1
3682.3624	68.672714233						Well_1
3682.5624	67.790107727						Well_1
3682.7624	67.334396362						Well_1
3682.9624	67.136550903						Well_1
3683.1624	67.082862854						Well_1
3683.3624	67.162506104						Well_1
3683.5624	67.375053406						Well_1
3683.7624	67.643478394						Well_1
3683.9624	67.814758301						Well_1
3684.1624	67.704330444						Well_1
3684.3624	67.347763062						Well_1
3684.5624	66.88318634						Well_1
3684.7624	66.485481262						Well_1
3684.9624	66.282211304						Well_1
3685.1624	66.313171387						Well_1
3685.3624	66.627304077						Well_1
3685.5624	67.208976746						Well_1
3685.7624	67.886550903						Well_1
3685.9624	68.540664673						Well_1
3686.1624	69.237861633						Well_1
3686.3624	69.972434998						Well_1
3686.5624	70.461875916						Well_1
3686.7624	70.37298584						Well_1
3686.9624	69.82774353						Well_1
3687.1624	69.137115479						Well_1
3687.3624	68.739250183						Well_1
3687.5624	68.680076599						Well_1
3687.7624	68.741340637						Well_1
3687.9624	68.733360291						Well_1
3688.1624	68.617889404						Well_1
3688.3624	68.451019287						Well_1
3688.5624	68.245025635						Well_1
3688.7624	68.094352722						Well_1
3688.9624	68.102622986						Well_1
3689.1624	68.24143219						Well_1
3689.3624	68.349533081						Well_1
3689.5624	68.331764221						Well_1
3689.7624	68.172386169						Well_1
3689.9624	67.908035278						Well_1
3690.1624	67.737762451						Well_1
3690.3624	67.784225464						Well_1
3690.5624	67.966278076						Well_1
3690.7624	68.150291443						Well_1
3690.9624	68.22429657						Well_1
3691.1624	68.164405823						Well_1
3691.3624	68.171127319						Well_1
3691.5624	68.302787781						Well_1
3691.7624	68.401321411						Well_1
3691.9624	68.32648468						Well_1
3692.1624	68.123626709						Well_1
3692.3624	67.906959534						Well_1
3692.5624	67.795166016						Well_1
3692.7624	67.744224548						Well_1
3692.9624	67.694984436						Well_1
3693.1624	67.668167114						Well_1
3693.3624	67.652633667						Well_1
3693.5624	67.638999939						Well_1
3693.7624	67.756324768						Well_1
3693.9624	68.051239014						Well_1
3694.1624	68.41166687						Well_1
3694.3624	68.703536987						Well_1
3694.5624	68.807777405						Well_1
3694.7624	68.772529602						Well_1
3694.9624	68.774116516						Well_1
3695.1624	68.851547241						Well_1
3695.3624	68.798950195						Well_1
3695.5624	68.519271851						Well_1
3695.7624	68.110321045						Well_1
3695.9624	67.732681274						Well_1
3696.1624	67.458625793						Well_1
3696.3624	67.323936462						Well_1
3696.5624	67.275970459						Well_1
3696.7624	67.330001831						Well_1
3696.9624	67.448326111						Well_1
3697.1624	67.481658936						Well_1
3697.3624	67.346565247						Well_1
3697.5624	67.051208496						Well_1
3697.7624	66.771682739						Well_1
3697.9624	66.667503357						Well_1
3698.1624	66.772499084						Well_1
3698.3624	67.000160217						Well_1
3698.5624	67.224151611						Well_1
3698.7624	67.39806366						Well_1
3698.9624	67.470283508						Well_1
3699.1624	67.488929749						Well_1
3699.3624	67.520744324						Well_1
3699.5624	67.587768555						Well_1
3699.7624	67.712669373						Well_1
3699.9624	67.859588623						Well_1
3700.1624	67.901344299						Well_1
3700.3624	67.79875946						Well_1
3700.5624	67.58000946						Well_1
3700.7624	67.360275269						Well_1
3700.9624	67.340187073						Well_1
3701.1624	67.51361084						Well_1
3701.3624	67.667144775						Well_1
3701.5624	67.596878052						Well_1
3701.7624	67.358200073						Well_1
3701.9624	67.100234985						Well_1
3702.1624	67.05153656						Well_1
3702.3624	67.180213928						Well_1
3702.5624	67.328437805						Well_1
3702.7624	67.451293945						Well_1
3702.9624	67.566162109						Well_1
3703.1624	67.676147461						Well_1
3703.3624	67.790145874						Well_1
3703.5624	67.81388092						Well_1
3703.7624	67.729682922						Well_1
3703.9624	67.601600647						Well_1
3704.1624	67.469032288						Well_1
3704.3624	67.421867371						Well_1
3704.5624	67.547599792						Well_1
3704.7624	67.798812866						Well_1
3704.9624	68.003860474						Well_1
3705.1624	68.063453674						Well_1
3705.3624	67.997825623						Well_1
3705.5624	67.953048706						Well_1
3705.7624	67.948196411						Well_1
3705.9624	67.976623535						Well_1
3706.1624	68.004211426						Well_1
3706.3624	67.971992493						Well_1
3706.5624	67.907798767						Well_1
3706.7624	67.870811462						Well_1
3706.9624	67.831840515						Well_1
3707.1624	67.797645569						Well_1
3707.3624	67.8383255						Well_1
3707.5624	67.891929626						Well_1
3707.7624	67.890686035						Well_1
3707.9624	67.835868835						Well_1
3708.1624	67.708045959						Well_1
3708.3624	67.534751892						Well_1
3708.5624	67.433631897						Well_1
3708.7624	67.487358093						Well_1
3708.9624	67.678924561						Well_1
3709.1624	67.806991577						Well_1
3709.3624	67.778022766						Well_1
3709.5624	67.634239197						Well_1
3709.7624	67.539413452						Well_1
3709.9624	67.845954895						Well_1
3710.1624	68.518165588						Well_1
3710.3624	69.207962036						Well_1
3710.5624	69.555236816						Well_1
3710.7624	69.41317749						Well_1
3710.9624	68.926559448						Well_1
3711.1624	68.4582901						Well_1
3711.3624	68.128982544						Well_1
3711.5624	67.886192322						Well_1
3711.7624	67.647537231						Well_1
3711.9624	67.444511414						Well_1
3712.1624	67.357391357						Well_1
3712.3624	67.376983643						Well_1
3712.5624	67.382705688						Well_1
3712.7624	67.291275024						Well_1
3712.9624	67.131408691						Well_1
3713.1624	67.018470764						Well_1
3713.3624	67.023750305						Well_1
3713.5624	67.182518005						Well_1
3713.7624	67.432899475						Well_1
3713.9624	67.642028809						Well_1
3714.1624	67.743286133						Well_1
3714.3624	67.743927002						Well_1
3714.5624	67.752845764						Well_1
3714.7624	67.852287292						Well_1
3714.9624	68.041542053						Well_1
3715.1624	68.227149963						Well_1
3715.3624	68.308074951						Well_1
3715.5624	68.126472473						Well_1
3715.7624	67.721786499						Well_1
3715.9624	67.31401062						Well_1
3716.1624	67.194572449						Well_1
3716.3624	67.457199097						Well_1
3716.5624	67.917816162						Well_1
3716.7624	68.213600159						Well_1
3716.9624	68.124641418						Well_1
3717.1624	67.790596008						Well_1
3717.3624	67.446426392						Well_1
3717.5624	67.373023987						Well_1
3717.7624	67.547592163						Well_1
3717.9624	67.789756775						Well_1
3718.1624	67.871513367						Well_1
3718.3624	67.724700928						Well_1
3718.5624	67.474143982						Well_1
3718.7624	67.351127625						Well_1
3718.9624	67.362373352						Well_1
3719.1624	67.422904968						Well_1
3719.3624	67.471801758						Well_1
3719.5624	67.510910034						Well_1
3719.7624	67.601264954						Well_1
3719.9624	67.763137817						Well_1
3720.1624	67.841018677						Well_1
3720.3624	67.727851868						Well_1
3720.5624	67.47177887						Well_1
3720.7624	67.26676178						Well_1
3720.9624	67.248687744						Well_1
3721.1624	67.393684387						Well_1
3721.3624	67.550064087						Well_1
3721.5624	67.618247986						Well_1
3721.7624	67.619804382						Well_1
3721.9624	67.629714966						Well_1
3722.1624	67.612670898						Well_1
3722.3624	67.497001648						Well_1
3722.5624	67.294235229						Well_1
3722.7624	67.082336426						Well_1
3722.9624	66.958648682						Well_1
3723.1624	66.962478638						Well_1
3723.3624	67.054199219						Well_1
3723.5624	67.16545105						Well_1
3723.7624	67.234420776						Well_1
3723.9624	67.184616089						Well_1
3724.1624	67.018760681						Well_1
3724.3624	66.822166443						Well_1
3724.5624	66.743835449						Well_1
3724.7624	66.810684204						Well_1
3724.9624	66.984092712						Well_1
3725.1624	67.157493591						Well_1
3725.3624	67.237091064						Well_1
3725.5624	67.250938416						Well_1
3725.7624	67.208068848						Well_1
3725.9624	67.104728699						Well_1
3726.1624	66.980194092						Well_1
3726.3624	66.85068512						Well_1
3726.5624	66.803314209						Well_1
3726.7624	66.90019989						Well_1
3726.9624	67.069107056						Well_1
3727.1624	67.234199524						Well_1
3727.3624	67.332710266						Well_1
3727.5624	67.309944153						Well_1
3727.7624	67.2240448						Well_1
3727.9624	67.139602661						Well_1
3728.1624	67.056968689						Well_1
3728.3624	67.035858154						Well_1
3728.5624	67.085151672						Well_1
3728.7624	67.143943787						Well_1
3728.9624	67.168640137						Well_1
3729.1624	67.146873474						Well_1
3729.3624	67.097640991						Well_1
3729.5624	67.081260681						Well_1
3729.7624	67.111091614						Well_1
3729.9624	67.129089355						Well_1
3730.1624	67.112579346						Well_1
3730.3624	67.04888916						Well_1
3730.5624	66.958450317						Well_1
3730.7624	66.855453491						Well_1
3730.9624	66.678703308						Well_1
3731.1624	66.416099548						Well_1
3731.3624	66.037315369						Well_1
3731.5624	65.38986969						Well_1
3731.7624	64.474060059						Well_1
3731.9624	63.291015625						Well_1
3732.1624	61.831886292						Well_1
3732.3624	60.329559326						Well_1
3732.5624	58.993419647						Well_1
3732.7624	57.927898407						Well_1
3732.9624	57.214633942						Well_1
3733.1624	56.828502655						Well_1
3733.3624	56.666320801						Well_1
3733.5624	56.788169861						Well_1
3733.7624	57.388267517						Well_1
3733.9624	58.702198029						Well_1
3734.1624	61.012329102						Well_1
3734.3624	63.6977005						Well_1
3734.5624	65.932365417						Well_1
3734.7624	67.167037964						Well_1
3734.9624	67.590621948						Well_1
3735.1624	67.664802551						Well_1
3735.3624	67.91217041						Well_1
3735.5624	68.257331848						Well_1
3735.7624	68.35382843						Well_1
3735.9624	68.153945923						Well_1
3736.1624	67.768157959						Well_1
3736.3624	67.388595581						Well_1
3736.5624	67.217414856						Well_1
3736.7624	67.238365173						Well_1
3736.9624	67.266540527						Well_1
3737.1624	67.279037476						Well_1
3737.3624	67.361236572						Well_1
3737.5624	67.562507629						Well_1
3737.7624	67.871376038						Well_1
3737.9624	68.159286499						Well_1
3738.1624	68.339179993						Well_1
3738.3624	68.444198608						Well_1
3738.5624	68.486862183						Well_1
3738.7624	68.549621582						Well_1
3738.9624	68.688438416						Well_1
3739.1624	68.624755859						Well_1
3739.3624	68.041046143						Well_1
3739.5624	67.272743225						Well_1
3739.7624	66.682914734						Well_1
3739.9624	66.563056946						Well_1
3740.1624	66.906997681						Well_1
3740.3624	67.37953949						Well_1
3740.5624	67.543357849						Well_1
3740.7624	67.534599304						Well_1
3740.9624	67.452545166						Well_1
3741.1624	67.238288879						Well_1
3741.3624	67.016830444						Well_1
3741.5624	66.939598083						Well_1
3741.7624	67.030395508						Well_1
3741.9624	67.241134644						Well_1
3742.1624	67.502006531						Well_1
3742.3624	67.672088623						Well_1
3742.5624	67.682617188						Well_1
3742.7624	67.640007019						Well_1
3742.9624	67.586135864						Well_1
3743.1624	67.611854553						Well_1
3743.3624	67.819320679						Well_1
3743.5624	68.059616089						Well_1
3743.7624	68.042121887						Well_1
3743.9624	67.873634338						Well_1
3744.1624	67.760826111						Well_1
3744.3624	67.834686279						Well_1
3744.5624	68.045043945						Well_1
3744.7624	68.150924683						Well_1
3744.9624	67.899971008						Well_1
3745.1624	67.486030579						Well_1
3745.3624	67.179283142						Well_1
3745.5624	67.028968811						Well_1
3745.7624	67.047706604						Well_1
3745.9624	67.185592651						Well_1
3746.1624	67.399612427						Well_1
3746.3624	67.658348083						Well_1
3746.5624	67.89932251						Well_1
3746.7624	68.080741882						Well_1
3746.9624	68.111251831						Well_1
3747.1624	67.983779907						Well_1
3747.3624	67.745857239						Well_1
3747.5624	67.490180969						Well_1
3747.7624	67.407989502						Well_1
3747.9624	67.5962677						Well_1
3748.1624	67.919876099						Well_1
3748.3624	68.115036011						Well_1
3748.5624	68.060951233						Well_1
3748.7624	67.698646545						Well_1
3748.9624	67.215988159						Well_1
3749.1624	66.976097107						Well_1
3749.3624	67.110404968						Well_1
3749.5624	67.520446777						Well_1
3749.7624	67.946868896						Well_1
3749.9624	68.199462891						Well_1
3750.1624	68.229095459						Well_1
3750.3624	68.12953186						Well_1
3750.5624	67.909133911						Well_1
3750.7624	67.555809021						Well_1
3750.9624	67.142929077						Well_1
3751.1624	66.915809631						Well_1
3751.3624	67.083427429						Well_1
3751.5624	67.365501404						Well_1
3751.7624	67.445899963						Well_1
3751.9624	67.293251038						Well_1
3752.1624	67.038581848						Well_1
3752.3624	66.966506958						Well_1
3752.5624	67.193351746						Well_1
3752.7624	67.490447998						Well_1
3752.9624	67.703414917						Well_1
3753.1624	67.901252747						Well_1
3753.3624	68.103515625						Well_1
3753.5624	68.227958679						Well_1
3753.7624	68.23122406						Well_1
3753.9624	68.208030701						Well_1
3754.1624	68.309249878						Well_1
3754.3624	68.479789734						Well_1
3754.5624	68.493240356						Well_1
3754.7624	68.237281799						Well_1
3754.9624	67.849967957						Well_1
3755.1624	67.549942017						Well_1
3755.3624	67.538803101						Well_1
3755.5624	67.709716797						Well_1
3755.7624	67.873535156						Well_1
3755.9624	67.970626831						Well_1
3756.1624	67.997657776						Well_1
3756.3624	67.912620544						Well_1
3756.5624	67.773796082						Well_1
3756.7624	67.716789246						Well_1
3756.9624	67.773162842						Well_1
3757.1624	67.883285522						Well_1
3757.3624	67.99294281						Well_1
3757.5624	68.045059204						Well_1
3757.7624	67.986465454						Well_1
3757.9624	67.92388916						Well_1
3758.1624	67.997344971						Well_1
3758.3624	68.362258911						Well_1
3758.5624	69.196861267						Well_1
3758.7624	70.404930115						Well_1
3758.9624	71.743881226						Well_1
3759.1624	72.889625549						Well_1
3759.3624	73.715866089						Well_1
3759.5624	74.139038086						Well_1
3759.7624	74.007820129						Well_1
3759.9624	73.442840576						Well_1
3760.1624	72.586639404						Well_1
3760.3624	71.608291626						Well_1
3760.5624	70.750808716						Well_1
3760.7624	70.103370667						Well_1
3760.9624	69.672233582						Well_1
3761.1624	69.376495361						Well_1
3761.3624	69.108978271						Well_1
3761.5624	68.847518921						Well_1
3761.7624	68.701911926						Well_1
3761.9624	68.752388						Well_1
3762.1624	68.968917847						Well_1
3762.3624	69.333938599						Well_1
3762.5624	69.7996521						Well_1
3762.7624	70.254562378						Well_1
3762.9624	70.564056396						Well_1
3763.1624	70.678092957						Well_1
3763.3624	70.618476868						Well_1
3763.5624	70.629249573						Well_1
3763.7624	70.935050964						Well_1
3763.9624	71.481788635						Well_1
3764.1624	71.990257263						Well_1
3764.3624	72.194763184						Well_1
3764.5624	72.070327759						Well_1
3764.7624	71.728523254						Well_1
3764.9624	71.417823792						Well_1
3765.1624	71.29599762						Well_1
3765.3624	71.390151978						Well_1
3765.5624	71.787757874						Well_1
3765.7624	72.368659973						Well_1
3765.9624	72.879882813						Well_1
3766.1624	73.025886536						Well_1
3766.3624	72.822738647						Well_1
3766.5624	72.439498901						Well_1
3766.7624	72.262374878						Well_1
3766.9624	72.510520935						Well_1
3767.1624	73.083702087						Well_1
3767.3624	73.80430603						Well_1
3767.5624	74.383537292						Well_1
3767.7624	74.722877502						Well_1
3767.9624	74.961853027						Well_1
3768.1624	75.302635193						Well_1
3768.3624	75.914573669						Well_1
3768.5624	76.819091797						Well_1
3768.7624	77.8070755						Well_1
3768.9624	78.624549866						Well_1
3769.1624	79.037643433						Well_1
3769.3624	78.848480225						Well_1
3769.5624	78.336326599						Well_1
3769.7624	77.808052063						Well_1
3769.9624	77.71471405						Well_1
3770.1624	78.23991394						Well_1
3770.3624	79.110946655						Well_1
3770.5624	79.972496033						Well_1
3770.7624	80.521072388						Well_1
3770.9624	80.667869568						Well_1
3771.1624	80.52721405						Well_1
3771.3624	80.304824829						Well_1
3771.5624	80.077148438						Well_1
3771.7624	79.719940186						Well_1
3771.9624	78.951263428						Well_1
3772.1624	77.688285828						Well_1
3772.3624	75.927764893						Well_1
3772.5624	74.057891846						Well_1
3772.7624	72.850959778						Well_1
3772.9624	72.758605957						Well_1
3773.1624	73.984786987						Well_1
3773.3624	75.999343872						Well_1
3773.5624	77.975212097						Well_1
3773.7624	79.333580017						Well_1
3773.9624	80.079612732						Well_1
3774.1624	80.5262146						Well_1
3774.3624	80.948608398						Well_1
3774.5624	81.402053833						Well_1
3774.7624	81.605445862						Well_1
3774.9624	81.327224731						Well_1
3775.1624	80.536247253						Well_1
3775.3624	79.712104797						Well_1
3775.5624	79.293937683						Well_1
3775.7624	79.501159668						Well_1
3775.9624	80.012176514						Well_1
3776.1624	80.508911133						Well_1
3776.3624	80.873535156						Well_1
3776.5624	81.262664795						Well_1
3776.7624	81.70552063						Well_1
3776.9624	81.989143372						Well_1
3777.1624	81.838317871						Well_1
3777.3624	81.208618164						Well_1
3777.5624	80.34186554						Well_1
3777.7624	79.758430481						Well_1
3777.9624	79.70639801						Well_1
3778.1624	80.138969421						Well_1
3778.3624	80.672393799						Well_1
3778.5624	80.841018677						Well_1
3778.7624	80.474441528						Well_1
3778.9624	79.628433228						Well_1
3779.1624	78.550041199						Well_1
3779.3624	77.426673889						Well_1
3779.5624	76.502403259						Well_1
3779.7624	75.926750183						Well_1
3779.9624	75.751617432						Well_1
3780.1624	75.942428589						Well_1
3780.3624	76.176963806						Well_1
3780.5624	76.219535828						Well_1
3780.7624	76.081672668						Well_1
3780.9624	75.986083984						Well_1
3781.1624	76.171730042						Well_1
3781.3624	76.719673157						Well_1
3781.5624	77.558181763						Well_1
3781.7624	78.338806152						Well_1
3781.9624	78.689674377						Well_1
3782.1624	78.309257507						Well_1
3782.3624	77.480209351						Well_1
3782.5624	76.567253113						Well_1
3782.7624	76.11491394						Well_1
3782.9624	76.42263031						Well_1
3783.1624	77.102256775						Well_1
3783.3624	77.439697266						Well_1
3783.5624	76.826477051						Well_1
3783.7624	75.172691345						Well_1
3783.9624	72.81036377						Well_1
3784.1624	70.688499451						Well_1
3784.3624	69.528076172						Well_1
3784.5624	69.581703186						Well_1
3784.7624	70.843200684						Well_1
3784.9624	72.496391296						Well_1
3785.1624	73.961074829						Well_1
3785.3624	74.83744812						Well_1
3785.5624	75.258148193						Well_1
3785.7624	75.539077759						Well_1
3785.9624	75.989768982						Well_1
3786.1624	76.691307068						Well_1
3786.3624	77.49533844						Well_1
3786.5624	78.111152649						Well_1
3786.7624	78.264350891						Well_1
3786.9624	77.924766541						Well_1
3787.1624	77.085319519						Well_1
3787.3624	75.768959045						Well_1
3787.5624	74.156349182						Well_1
