MD	DTCO	GR	RHOB	PHIE	PHI_ALT	DTS	WELL
5611.4732	68.086448669	42.329051971	2.4211235046	0.1587973684	-0.029035341	120.16549683	Well_8
5611.6732	69.246688843	39.062290192	2.4472310543	0.1672325432	-0.024445593	121.70729828	Well_8
5611.8732	70.970275879	38.945163727	2.4596614838	0.1820881963	-0.025605625	123.68810272	Well_8
5612.0732	72.333694458	35.211368561	2.4608490467	0.1864335984	-0.027681442	125.15370178	Well_8
5612.2732	72.810501099	36.168006897	2.4675593376	0.1844845265	-0.000659491	127.12619781	Well_8
5612.4732	72.507904053	47.471939087	2.4723315239	0.1832937002	0.0045548403	129.18969727	Well_8
5612.6732	72.43825531	56.229572296	2.4778473377	0.181577161	-0.027572753	131.44509888	Well_8
5612.8732	73.083312988	49.506912231	2.4859857559	0.1884994805	-0.0466532	133.18559265	Well_8
5613.0732	73.312110901	39.114723206	2.4753024578	0.1964346468	-0.048503101	133.98620605	Well_8
5613.2732	74.242050171	37.474685669	2.4617881775	0.198300004	-0.037938677	134.19050598	Well_8
5613.4732	74.507164001	37.699165344	2.4350874424	0.1974863559	-0.031139065	133.9723053	Well_8
5613.6732	73.709487915	41.758533478	2.4053022861	0.1920716465	-0.043881964	132.65480042	Well_8
5613.8732	73.148262024	48.302051544	2.4116516113	0.1892753243	-0.044578839	130.74879456	Well_8
5614.0732	71.50528717	45.734859467	2.4264082909	0.1866475046	-0.034887705	128.34550476	Well_8
5614.2732	70.305595398	38.677185059	2.4408409595	0.1806976348	-0.025603985	126.16529846	Well_8
5614.4732	69.888961792	32.905452728	2.4472873211	0.173385039	-0.028731635	124.40820313	Well_8
5614.6732	69.773780823	34.069259644	2.4352722168	0.1623734981	-0.019695625	123.48120117	Well_8
5614.8732	69.710098267	45.862701416	2.4091000557	0.1533000022	0.0079844743	123.73390198	Well_8
5615.0732	70.042877197	56.234359741	2.3960995674	0.1516249329	0.0145050595	124.75279999	Well_8
5615.2732	70.389862061	49.937080383	2.4032974243	0.1538989544	0.006988287	126.77529907	Well_8
5615.4732	71.121986389	40.477741241	2.4031140804	0.1607220471	-0.007493404	129.42799377	Well_8
5615.6732	72.153076172	42.405994415	2.3999240398	0.1702456623	-0.018420734	131.83349609	Well_8
5615.8732	73.028030396	46.305503845	2.4058990479	0.1787385792	-0.02350942	133.15170288	Well_8
5616.0732	73.287384033	46.9518013	2.4056046009	0.1887543201	-0.029850697	133.83230591	Well_8
5616.2732	73.576881409	48.686653137	2.3983726501	0.1958354414	-0.040235244	134.27690125	Well_8
5616.4732	73.107322693	43.970932007	2.4010472298	0.1976989508	-0.052538447	133.59489441	Well_8
5616.6732	71.885940552	39.208091736	2.4038841724	0.1978566945	-0.056785926	132.42430115	Well_8
5616.8732	71.580062866	37.39421463	2.4085695744	0.1958065629	-0.049622912	129.97659302	Well_8
5617.0732	70.786575317	36.21521759	2.4045820236	0.1888144463	-0.044858377	127.4489975	Well_8
5617.2732	71.20639801	40.065387726	2.4094614983	0.1798866093	-0.040096946	126.98069763	Well_8
5617.4732	72.661117554	49.565265656	2.415797472	0.1810157448	-0.035823382	128.44999695	Well_8
5617.6732	73.18964386	51.265125275	2.4148709774	0.1961532831	-0.045860328	130.53269958	Well_8
5617.8732	74.67742157	47.159183502	2.4129858017	0.2142000049	-0.054260366	132.6072998	Well_8
5618.0732	75.222488403	44.249343872	2.4106025696	0.2234860808	-0.058270175	133.84970093	Well_8
5618.2732	75.277000427	39.901077271	2.3824465275	0.2256052494	-0.051491767	134.14280701	Well_8
5618.4732	75.316940308	40.328754425	2.3577432632	0.2285818905	-0.041240707	134.23120117	Well_8
5618.6732	75.270278931	40.716129303	2.3690419197	0.2287393659	-0.040484712	133.831604	Well_8
5618.8732	74.825233459	37.216976166	2.3956177235	0.2271091789	-0.046268307	132.82569885	Well_8
5619.0732	74.478141785	36.996482849	2.3882968426	0.222204715	-0.050326586	131.51519775	Well_8
5619.2732	73.996398926	40.66658783	2.3400144577	0.2184314877	-0.047845617	130.77220154	Well_8
5619.4732	73.125137329	43.652545929	2.3141124249	0.2170343846	-0.028679922	129.07479858	Well_8
5619.6732	72.137504578	42.033000946	2.323040247	0.2065952718	-0.023458079	127.03099823	Well_8
5619.8732	71.4348526	37.056285858	2.3308615685	0.1906141639	-0.03461127	125.99160004	Well_8
5620.0732	71.05745697	37.465343475	2.3357830048	0.1757186353	-0.025220629	125.63289642	Well_8
5620.2732	71.145904541	51.691970825	2.3375675678	0.1690834612	-0.00675374	125.50460052	Well_8
5620.4732	71.778442383	56.539691925	2.3360452652	0.1743905544	-0.022775171	125.89379883	Well_8
5620.6732	72.289894104	49.114425659	2.3498120308	0.1900330782	-0.054006144	125.90339661	Well_8
5620.8732	71.722801208	43.388492584	2.3601331711	0.1959527582	-0.050502058	124.38880157	Well_8
5621.0732	70.137504578	40.955135345	2.3561959267	0.189086616	-0.046797041	121.65630341	Well_8
5621.2732	67.943908691	39.824321747	2.3585762978	0.1795383245	-0.056172483	118.51580048	Well_8
5621.4732	65.976768494	38.110385895	2.3699567318	0.1719409376	-0.054974679	115.29119873	Well_8
5621.6732	65.106277466	37.629135132	2.3551785946	0.1664984226	-0.050561465	112.92700195	Well_8
5621.8732	64.128791809	40.98474884	2.3354282379	0.1570732296	-0.049165193	110.92340088	Well_8
5622.0732	63.113002777	41.586746216	2.3776450157	0.148409456	-0.042058159	109.95459747	Well_8
5622.2732	62.736961365	41.337085724	2.4352574348	0.1453637779	-0.037303828	109.66529846	Well_8
5622.4732	62.700099945	41.220207214	2.4031059742	0.1408593208	-0.038476411	109.72989655	Well_8
5622.6732	62.700634003	38.996799469	2.3346037865	0.1454519778	-0.039177202	109.9641037	Well_8
5622.8732	62.580677032	39.251194	2.3227100372	0.146179527	-0.03924717	110.20459747	Well_8
5623.0732	62.748695374	39.708839417	2.3341801167	0.1394682527	-0.038047407	110.41339874	Well_8
5623.2732	62.888835907	39.868228912	2.3532590866	0.1371299177	-0.030198703	111.55539703	Well_8
5623.4732	64.012260437	41.894470215	2.3621022701	0.1406826675	-0.024484433	113.07540131	Well_8
5623.6732	65.304588318	45.457939148	2.354537487	0.1525677145	-0.025315966	114.48290253	Well_8
5623.8732	66.027809143	45.46648407	2.3589708805	0.1644708663	-0.02851503	115.20870209	Well_8
5624.0732	66.037452698	40.816677094	2.3769497871	0.166922316	-0.045314685	115.50939941	Well_8
5624.2732	65.897956848	37.969833374	2.377985239	0.1625650823	-0.049301341	115.64990234	Well_8
5624.4732	65.690559387	35.230010986	2.3731229305	0.1572291255	-0.0389359	115.81580353	Well_8
5624.6732	65.88130188	36.661205292	2.3687746525	0.1599482894	-0.030714337	116.30509949	Well_8
5624.8732	66.171257019	38.350627899	2.378459692	0.1662540734	-0.026531991	117.2161026	Well_8
5625.0732	66.923927307	35.0677948	2.3801488876	0.173045665	-0.019546136	118.1257019	Well_8
5625.2732	67.511367798	32.65737915	2.3777558804	0.1764829457	-0.025551908	119.08200073	Well_8
5625.4732	67.649497986	32.96710968	2.3764235973	0.1788860857	-0.039966483	119.74939728	Well_8
5625.6732	67.497833252	33.253574371	2.3588802814	0.1783007979	-0.047501713	119.79519653	Well_8
5625.8732	67.166908264	32.660827637	2.3389050961	0.1772356927	-0.053321928	119.5931015	Well_8
5626.0732	67.14251709	33.298347473	2.3205680847	0.1783816218	-0.050261054	119.38079834	Well_8
5626.2732	67.207901001	35.525852203	2.3114991188	0.1842992157	-0.039878044	119.14640045	Well_8
5626.4732	67.469520569	38.385837555	2.3073263168	0.1871608943	-0.036811955	118.78610229	Well_8
5626.6732	67.744224548	38.523826599	2.3010149002	0.1793608963	-0.042364798	118.65799713	Well_8
5626.8732	67.931999207	39.538261414	2.3041267395	0.1790165305	-0.048312962	118.77760315	Well_8
5627.0732	67.960533142	41.938240051	2.3039636612	0.1831107587	-0.047021203	118.94409943	Well_8
5627.2732	67.828285217	40.288864136	2.2997364998	0.1801501364	-0.043919515	119.09410095	Well_8
5627.4732	67.398788452	36.331794739	2.2977683544	0.176445663	-0.043265205	118.85679626	Well_8
5627.6732	66.964584351	35.607330322	2.303627491	0.1750084013	-0.038650095	118.42790222	Well_8
5627.8732	66.960418701	38.275245667	2.3198750019	0.1714076102	-0.032961842	118.05400085	Well_8
5628.0732	67.202598572	37.686588287	2.3324172497	0.1718511879	-0.031846039	118.27349854	Well_8
5628.2732	67.944984436	38.090557098	2.3519873619	0.1752942353	-0.032805387	119.81289673	Well_8
5628.4732	68.53868103	35.946880341	2.3881893158	0.1810703427	-0.037198078	121.03990173	Well_8
5628.6732	68.661102295	33.147426605	2.4169974327	0.1865086704	-0.046228901	121.74340057	Well_8
5628.8732	68.856552124	31.65127182	2.4229226112	0.1866910756	-0.057512596	122.126297	Well_8
5629.0732	69.422538757	32.120529175	2.409569025	0.180167973	-0.056379996	122.35959625	Well_8
5629.2732	70.276062012	37.588253021	2.4114158154	0.1757511795	-0.029206667	123.09159851	Well_8
5629.4732	71.340370178	38.559928894	2.4271650314	0.1816238761	-0.008376593	125.27130127	Well_8
5629.6732	71.582397461	37.769428253	2.4081833363	0.197222054	-0.027170813	127.52330017	Well_8
5629.8732	72.250488281	35.028835297	2.330391407	0.2117590457	-0.051804651	128.67759705	Well_8
5630.0732	72.368301392	33.191791534	2.3050999641	0.2177750617	-0.056625269	128.94430542	Well_8
5630.2732	72.096801758	33.271526337	2.3078446388	0.2159703523	-0.048866455	128.46000671	Well_8
5630.4732	71.937614441	32.82011795	2.3144755363	0.2128118128	-0.045399327	127.55149841	Well_8
5630.6732	71.337768555	33.615894318	2.3231210709	0.2106556445	-0.050796028	126.6085968	Well_8
5630.8732	70.861190796	35.427761078	2.3145258427	0.210002616	-0.058347072	125.8742981	Well_8
5631.0732	70.713600159	38.012943268	2.3123590946	0.2093314976	-0.054999672	125.32720184	Well_8
5631.2732	70.67250061	38.816173553	2.3143007755	0.2054926455	-0.047992915	124.91760254	Well_8
5631.4732	70.583847046	39.422512054	2.315461874	0.1989110261	-0.043341514	124.82250214	Well_8
5631.6732	70.266197205	35.905906677	2.3152480125	0.1958527565	-0.050231364	124.89089966	Well_8
5631.8732	69.88394165	35.07232666	2.3153688908	0.1950965971	-0.055965658	124.48410034	Well_8
5632.0732	69.20715332	36.708206177	2.3311107159	0.1951165348	-0.063426845	123.25379944	Well_8
5632.2732	68.435935974	36.863586426	2.345110178	0.197692126	-0.074091472	123.23149872	Well_8
5632.4732	68.473419189	30.495687485	2.3447611332	0.1936895102	-0.077265382	122.46900177	Well_8
5632.6732	68.6616745	28.25293541	2.3306665421	0.1859519631	-0.052101519	120.38430023	Well_8
5632.8732	69.556045532	31.348697662	2.3239793777	0.1830866039	-0.019366916	120.47190094	Well_8
5633.0732	71.117073059	34.537628174	2.3441488743	0.1886538118	-0.02922795	122.37270355	Well_8
5633.2732	71.759902954	33.745887756	2.3747944832	0.2000816315	-0.052399579	124.75789642	Well_8
5633.4732	71.657081604	34.520969391	2.3666226864	0.2109645754	-0.058249213	126.11430359	Well_8
5633.6732	70.798477173	35.887649536	2.3284490108	0.2164438367	-0.058520038	125.96130371	Well_8
5633.8732	70.186218262	38.559165955	2.3213045597	0.2141467184	-0.04842218	125.07060242	Well_8
5634.0732	69.804847717	38.152870178	2.3221905231	0.2100456655	-0.041651662	123.81349945	Well_8
5634.2732	69.711296082	37.77249527	2.3164584637	0.2057543397	-0.043311145	122.76329803	Well_8
5634.4732	69.349708557	39.021728516	2.3110463619	0.2003643066	-0.045847643	122.11389923	Well_8
5634.6732	69.203567505	38.240413666	2.3082392216	0.1947464496	-0.041354451	121.72930145	Well_8
5634.8732	69.314300537	39.118186951	2.326967001	0.1896729618	-0.036340248	121.84889984	Well_8
5635.0732	69.348640442	39.823204041	2.3559894562	0.1906199455	-0.043143988	122.5460968	Well_8
5635.2732	69.259529114	39.255466461	2.3626992702	0.1956472397	-0.050497584	123.13200378	Well_8
5635.4732	68.99533844	38.96049118	2.3489983082	0.1938028783	-0.052062433	122.93080139	Well_8
5635.6732	68.902694702	37.361038208	2.3460175991	0.1912380606	-0.051106919	122.41880035	Well_8
5635.8732	69.049583435	39.298683167	2.3553504944	0.1950196773	-0.053825654	123.06330109	Well_8
5636.0732	69.810852051	41.555450439	2.374373436	0.1956309676	-0.057863574	123.54779816	Well_8
5636.2732	71.222343445	39.182487488	2.3780059814	0.1928120703	-0.04613173	124.80500031	Well_8
5636.4732	71.934448242	39.711143494	2.3775999546	0.1924393624	-0.027881494	126.47519684	Well_8
5636.6732	73.194648743	40.194538116	2.3754196167	0.1981417239	-0.027570466	129.20230103	Well_8
5636.8732	74.382499695	36.445995331	2.3740568161	0.2117406875	-0.034220088	131.87420654	Well_8
5637.0732	74.895027161	35.383594513	2.3797864914	0.2248220444	-0.035923466	134.0921936	Well_8
5637.2732	75.053077698	32.140659332	2.3823981285	0.2317228466	-0.039656524	135.37069702	Well_8
5637.4732	75.218452454	31.484582901	2.4108870029	0.233858794	-0.041976303	135.84680176	Well_8
5637.6732	75.237762451	32.8841362	2.4412236214	0.2338181138	-0.047118314	135.34570313	Well_8
5637.8732	75.038078308	32.112991333	2.4296357632	0.2335162759	-0.053765964	134.87609863	Well_8
5638.0732	74.471672058	30.829788208	2.4074468613	0.2334538102	-0.060024671	134.33700562	Well_8
5638.2732	73.932144165	34.682575226	2.3650872707	0.2319417298	-0.064285524	132.38340759	Well_8
5638.4732	73.185890198	38.073974609	2.351957798	0.2270351797	-0.067445062	129.89770508	Well_8
5638.6732	72.008293152	38.311061859	2.3601624966	0.2184545994	-0.063378282	127.81960297	Well_8
5638.8732	70.909049988	36.567615509	2.3481340408	0.2057566941	-0.04789333	126.30780029	Well_8
5639.0732	70.489219666	36.023487091	2.3214335442	0.193958804	-0.029207271	125.04979706	Well_8
5639.2732	69.920333862	37.0117836	2.3174731731	0.1870690286	-0.026333595	123.77210236	Well_8
5639.4732	70.026329041	36.086696625	2.3514826298	0.1848078817	-0.02956458	123.05419922	Well_8
5639.6732	71.202758789	36.056446075	2.3867444992	0.1829406917	-0.025993895	123.55940247	Well_8
5639.8732	71.609169006	32.53900528	2.3856902122	0.1799546033	-0.018401965	124.98609924	Well_8
5640.0732	74.032531738	29.626153946	2.3644330502	0.1830425113	-0.003477852	127.21589661	Well_8
5640.2732	75.751472473	35.411300659	2.3380665779	0.1913333386	-0.015001987	129.86470032	Well_8
5640.4732	75.833847046	38.656806946	2.312661171	0.2043732405	-0.042865343	132.36500549	Well_8
5640.6732	75.612236023	36.012722015	2.3222527504	0.2171188891	-0.043124359	133.67759705	Well_8
5640.8732	74.716407776	33.152954102	2.3266885281	0.2217829376	-0.04726145	133.89500427	Well_8
5641.0732	74.234947205	32.719120026	2.3237528801	0.2218251973	-0.051057532	133.48849487	Well_8
5641.2732	74.245803833	33.379047394	2.314188242	0.2219118029	-0.04930352	132.74879456	Well_8
5641.4732	74.316200256	32.635986328	2.306240797	0.2183291316	-0.053959351	132.40209961	Well_8
5641.6732	74.408927917	32.648311615	2.3127565384	0.2146086693	-0.052156366	132.03439331	Well_8
5641.8732	74.205276489	32.992118835	2.3212480545	0.2147181183	-0.044862498	131.85639954	Well_8
5642.0732	74.083496094	32.337783813	2.326225996	0.2119370103	-0.038714267	131.67649841	Well_8
5642.2732	73.94618988	30.783060074	2.3445205688	0.2058708668	-0.043243907	130.99110413	Well_8
5642.4732	73.647636414	31.893241882	2.3644685745	0.1978244185	-0.046633057	130.67999268	Well_8
5642.6732	73.338050842	33.841243744	2.3657925129	0.1908217818	-0.039562598	130.47459412	Well_8
5642.8732	73.348701477	35.108558655	2.3620095253	0.1901724488	-0.034878649	130.27619934	Well_8
5643.0732	73.515922546	36.301548004	2.3484544754	0.1934629828	-0.042240925	129.5953064	Well_8
5643.2732	73.793899536	36.339832306	2.3295698166	0.1940503865	-0.053711306	129.55360413	Well_8
5643.4732	74.153839111	35.952045441	2.332034111	0.1864564419	-0.0517326	129.61279297	Well_8
5643.6732	74.234199524	36.015369415	2.3414723873	0.1723692864	-0.037661128	129.80960083	Well_8
5643.8732	74.42111969	36.611061096	2.342918396	0.1678556353	-0.024059962	130.4611969	Well_8
5644.0732	74.647216797	38.451126099	2.3442265987	0.1649755836	-0.032821424	131.66749573	Well_8
5644.2732	74.922592163	35.293998718	2.3462433815	0.1548968554	-0.03726868	133.27690125	Well_8
5644.4732	74.956802368	33.195419312	2.3380229473	0.1428745389	-0.032517996	134.74290466	Well_8
5644.6732	75.033706665	32.374786377	2.3417263031	0.1419060379	-0.036679018	135.57829285	Well_8
5644.8732	74.888969421	32.882236481	2.3806605339	0.147116527	-0.042203009	135.63479614	Well_8
5645.0732	74.33278656	31.973688126	2.4204933643	0.1461141706	-0.048239555	134.9223938	Well_8
5645.2732	73.983291626	33.447910309	2.4119865894	0.1404871345	-0.046892449	134.30599976	Well_8
5645.4732	73.172317505	34.963264465	2.393797636	0.1329543293	-0.037532765	133.93249512	Well_8
5645.6732	72.779937744	34.524299622	2.3768806458	0.1329278201	-0.028770369	134.37150574	Well_8
5645.8732	72.668395996	27.574497223	2.3750236034	0.143737793	-0.030886896	134.27720642	Well_8
5646.0732	72.596389771	19.391616821	2.3715779781	0.14929685	-0.034405522	133.67730713	Well_8
5646.2732	72.433586121	18.023740768	2.3656594753	0.1457750648	-0.031041766	133.32420349	Well_8
5646.4732	72.112548828	23.066781998	2.3643555641	0.1412782073	-0.024248667	132.89489746	Well_8
5646.6732	71.910697937	27.303173065	2.3691914082	0.1360897571	-0.025366349	131.26390076	Well_8
5646.8732	71.589454651	25.314670563	2.3769636154	0.1325551122	-0.040901873	129.5809021	Well_8
5647.0732	70.956558228	27.81051445	2.378715992	0.1348580122	-0.046628322	128.45269775	Well_8
5647.2732	70.021118164	34.128051758	2.3944473267	0.1370385885	-0.041578341	126.70500183	Well_8
5647.4732	69.70450592	38.816684723	2.434858799	0.1396768987	-0.03384069	125.48680115	Well_8
5647.6732	68.925163269	39.204681396	2.4649333954	0.1444023699	-0.031027637	125.08769989	Well_8
5647.8732	68.573944092	39.510848999	2.4761922359	0.1464464664	-0.027139431	123.95890045	Well_8
5648.0732	68.7239151	37.806995392	2.4682440758	0.1437719166	-0.018005433	122.59660339	Well_8
5648.2732	69.3465271	38.50750351	2.4597342014	0.1444047242	-0.023497157	120.93920135	Well_8
5648.4732	69.912750244	41.63482666	2.4792039394	0.1555385888	-0.021132058	121.31459808	Well_8
5648.6732	70.476501465	39.821708679	2.474309206	0.1720944941	-0.026531884	123.07170105	Well_8
5648.8732	71.397262573	39.148002625	2.4411005974	0.1892643124	-0.038164448	125.10189819	Well_8
5649.0732	72.214790344	36.61876297	2.3682982922	0.1997976452	-0.033775747	126.92340088	Well_8
5649.2732	72.54296875	31.328884125	2.351940155	0.2091020942	-0.031041333	128.54260254	Well_8
5649.4732	72.750724792	29.272787094	2.4130384922	0.2186317593	-0.047284357	129.68539429	Well_8
5649.6732	72.088546753	30.144657135	2.4475109577	0.2126118094	-0.072559871	129.54240417	Well_8
5649.8732	71.259941101	32.322757721	2.4405367374	0.1965992153	-0.072332032	128.36500549	Well_8
5650.0732	71.099395752	35.596111298	2.4296338558	0.1830742806	-0.046931025	127.71749878	Well_8
5650.2732	71.73311615	35.126235962	2.4277291298	0.173812598	-0.034245837	128.41490173	Well_8
5650.4732	73.087867737	33.500980377	2.4325766563	0.1681913435	-0.026188141	130.55729675	Well_8
5650.6732	74.149009705	30.600708008	2.4273602962	0.1663734913	-0.023579847	132.51870728	Well_8
5650.8732	74.27822876	25.175889969	2.4206542969	0.1695228368	-0.035790887	133.94689941	Well_8
5651.0732	74.595100403	25.713056564	2.3906803131	0.1778230965	-0.039860647	134.72740173	Well_8
5651.2732	74.913955688	31.646286011	2.3588242531	0.1859863549	-0.040747907	134.7059021	Well_8
5651.4732	75.444213867	35.573905945	2.3337268829	0.1944181025	-0.036410142	134.97729492	Well_8
5651.6732	75.680145264	35.232692719	2.2918205261	0.203077957	-0.040741134	135.87789917	Well_8
5651.8732	76.126350403	34.508419037	2.3065159321	0.2087593228	-0.044962618	136.2756958	Well_8
5652.0732	75.654243469	33.357803345	2.395622015	0.2102338523	-0.049592044	136.10290527	Well_8
5652.2732	75.037460327	32.899074554	2.4295787811	0.2096813619	-0.054490805	134.96490479	Well_8
5652.4732	74.484298706	29.672222137	2.4003276825	0.209584251	-0.05365248	133.18190002	Well_8
5652.6732	73.514251709	27.545135498	2.4005181789	0.2024685144	-0.048957806	130.78500366	Well_8
5652.8732	72.72467041	29.060361862	2.4198150635	0.1850052476	-0.037685834	128.47680664	Well_8
5653.0732	72.758201599	28.623420715	2.4054448605	0.1731942296	-0.02358296	127.38829803	Well_8
5653.2732	73.070739746	29.153284073	2.4133872986	0.1693598479	-0.01806156	127.87449646	Well_8
5653.4732	73.49369812	31.611185074	2.450042963	0.1690774262	-0.027789814	128.62399292	Well_8
5653.6732	73.623214722	31.023317337	2.4874954224	0.1729099751	-0.044520587	129.00610352	Well_8
5653.8732	73.609298706	32.197036743	2.4691386223	0.1776881963	-0.053012826	129.04829407	Well_8
5654.0732	73.188102722	31.597597122	2.3978345394	0.1787	-0.045012832	128.81790161	Well_8
5654.2732	72.557281494	29.974760056	2.3583097458	0.1789120734	-0.040999178	128.27540588	Well_8
5654.4732	72.04234314	27.366186142	2.3910992146	0.1807850301	-0.044163916	127.84300232	Well_8
5654.6732	71.935173035	23.85531044	2.4515790939	0.1838548481	-0.040104885	127.13359833	Well_8
5654.8732	71.37727356	25.174091339	2.459659338	0.184980303	-0.045360208	126.13200378	Well_8
5655.0732	70.396697998	28.206468582	2.4377787113	0.1823377907	-0.056560449	125.27580261	Well_8
5655.2732	69.268493652	29.07109642	2.4240050316	0.1707690358	-0.057776574	124.13249969	Well_8
5655.4732	69.085342407	31.342058182	2.4244654179	0.1537900269	-0.035414517	122.40679932	Well_8
5655.6732	68.999221802	32.511562347	2.4488134384	0.1437622011	-0.022831403	121.65809631	Well_8
5655.8732	69.882354736	35.321685791	2.4918746948	0.1473338604	-0.024450153	122.43579865	Well_8
5656.0732	70.661331177	35.790924072	2.5337541103	0.1573496163	-0.028004231	123.75379944	Well_8
5656.2732	71.025161743	36.352210999	2.5762298107	0.1632645577	-0.035857629	124.74770355	Well_8
5656.4732	71.544372559	35.191547394	2.5806875229	0.1618818939	-0.03175322	125.6135025	Well_8
5656.6732	71.889144897	32.442352295	2.5200929642	0.1585677266	-0.027900465	126.13269806	Well_8
5656.8732	72.08089447	32.255588531	2.428242445	0.1642566919	-0.029411793	126.49890137	Well_8
5657.0732	71.651565552	35.147693634	2.4081816673	0.1699795276	-0.034187444	126.45259857	Well_8
5657.2732	71.359840393	37.11466217	2.4107301235	0.1666503996	-0.037584972	125.71479797	Well_8
5657.4732	69.726020813	38.362586975	2.3956544399	0.1548275501	-0.046602599	124.50509644	Well_8
5657.6732	67.960922241	39.080047607	2.363286972	0.1427488178	-0.052528225	122.91239929	Well_8
5657.8732	66.78918457	36.217033386	2.3652033806	0.1304645687	-0.043871831	118.90239716	Well_8
5658.0732	66.542419434	36.528556824	2.3842968941	0.1168047264	-0.033821493	116.41940308	Well_8
5658.2732	66.176063538	37.444404602	2.3719704151	0.1101023629	-0.026640344	115.60990143	Well_8
5658.4732	66.319541931	35.585502625	2.3638067245	0.1116498709	-0.017520182	115.62819672	Well_8
5658.6732	66.714942932	34.163635254	2.3700802326	0.1152842492	-0.023252899	116.6713028	Well_8
5658.8732	67.412849426	35.653137207	2.3702714443	0.1211834624	-0.014263457	119.3348999	Well_8
5659.0732	69.182884216	37.713451385	2.3765556812	0.1359488219	0.0022291238	122.6411972	Well_8
5659.2732	70.489425659	35.345733643	2.3710646629	0.1580173224	-0.005008325	125.51580048	Well_8
5659.4732	70.715896606	26.394508362	2.3633794785	0.175174281	-0.032569669	127.08699799	Well_8
5659.6732	70.043830872	20.317209244	2.3482263088	0.179952234	-0.075403176	125.73320007	Well_8
5659.8732	68.001876831	22.163299561	2.3453583717	0.1711062938	-0.072019443	122.50250244	Well_8
5660.0732	66.386566162	24.576118469	2.3532071114	0.1573855579	-0.047381938	119.74230194	Well_8
5660.2732	66.048408508	26.291143417	2.3587119579	0.1467081308	-0.039039858	117.70010376	Well_8
5660.4732	65.876251221	27.908287048	2.3918676376	0.1447677165	-0.037972651	117.23870087	Well_8
5660.6732	66.1304245	31.167972565	2.4026551247	0.1469199508	-0.036998101	117.57019806	Well_8
5660.8732	67.030128479	32.271652222	2.3966925144	0.1468813568	-0.034804299	118.55130005	Well_8
5661.0732	67.386810303	31.631011963	2.4123573303	0.1517314911	-0.035045311	120.40950012	Well_8
5661.2732	69.370399475	35.986774445	2.4577851295	0.1648433059	-0.027750662	122.25489807	Well_8
5661.4732	71.539833069	36.28571701	2.5032026768	0.1813656241	-0.020506902	124.23529816	Well_8
5661.6732	73.325912476	35.36315155	2.5099654198	0.1963968575	-0.023239737	126.5542984	Well_8
5661.8732	73.562919617	40.39175415	2.4599192142	0.2071937025	-0.035388652	127.95230103	Well_8
5662.0732	73.624237061	38.007919312	2.4251947403	0.2093062997	-0.047532145	128.41760254	Well_8
5662.2732	72.287246704	33.709938049	2.4254133701	0.1958559006	-0.068891153	127.24169922	Well_8
5662.4732	70.892127991	36.650657654	2.3970017433	0.1718558967	-0.063237377	125.13179779	Well_8
5662.6732	70.210449219	41.19209671	2.3750896454	0.1549950093	-0.022376299	122.70500183	Well_8
5662.8732	69.46710968	43.083080292	2.3660478592	0.1506511867	-0.005973123	121.87760162	Well_8
5663.0732	69.580581665	41.273246765	2.3770027161	0.1543467194	-0.032280315	122.54570007	Well_8
5663.2732	69.590400696	41.451839447	2.3943452835	0.1595461965	-0.046826076	122.53359985	Well_8
5663.4732	69.181434631	39.408084869	2.4137747288	0.1558322906	-0.039895937	121.58059692	Well_8
5663.6732	68.281158447	44.358547211	2.4100224972	0.1443792731	-0.039157555	120.24490356	Well_8
5663.8732	67.625869751	52.468372345	2.3777053356	0.1307590455	-0.030472845	118.58270264	Well_8
5664.0732	67.789085388	53.005134583	2.3583912849	0.121844098	-0.010015287	117.60620117	Well_8
5664.2732	68.669517517	47.871776581	2.3506736755	0.1356099695	0.0083010439	118.17189789	Well_8
5664.4732	68.95401001	42.820808411	2.351369381	0.1647241414	-0.008549682	119.17579651	Well_8
5664.6732	69.273757935	37.122261047	2.3668291569	0.1810244173	-0.036414593	119.66470337	Well_8
5664.8732	68.58291626	30.762113571	2.3821392059	0.1754409373	-0.055527471	119.55760193	Well_8
5665.0732	67.911262512	32.309906006	2.393846035	0.1570532769	-0.049815107	118.58709717	Well_8
5665.2732	67.722976685	45.301673889	2.4096755981	0.1418511868	-0.027894592	118.53320313	Well_8
5665.4732	67.865814209	56.567962646	2.4241149426	0.1362049878	-0.015631676	119.51470184	Well_8
5665.6732	67.825637817	56.873332977	2.4456000328	0.1437666714	-0.023809718	120.11419678	Well_8
5665.8732	67.45463562	54.519676208	2.4747605324	0.1492937058	-0.034301575	119.43789673	Well_8
5666.0732	66.176429749	49.448883057	2.4929759502	0.1418317556	-0.038444988	117.28079987	Well_8
5666.2732	63.959579468	48.969764709	2.4996809959	0.1254341155	-0.03325168	114.81590271	Well_8
5666.4732	62.726806641	45.5115242	2.4954133034	0.1079496071	-0.021956377	112.87480164	Well_8
5666.6732	62.600902557	42.320262909	2.4839658737	0.0941288695	4.3872e-06	112.69460297	Well_8
5666.8732	64.023796082	43.180496216	2.4834821224	0.0877829418	0.0233768858	114.33679962	Well_8
5667.0732	66.862167358	39.034061432	2.5008401871	0.0911141783	0.0320934951	117.24710083	Well_8
5667.2732	69.396583557	30.653884888	2.4855668545	0.103301838	0.0085237408	120.78710175	Well_8
